,BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
47,KZTESZBM,IT96W7771350738780587954698,SZ,"Krebs GmbH.&,Comp. KG",,1,Krebs GmbH & Co. KG
48,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp. KG,Putzplatz-Vilsbiburg  Vilsbiburg-ermany,1,Krebs GmbH & Co. KG
49,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & KG,,1,Krebs GmbH & Co. KG
50,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp.  KG,Vilsbiburg DE,1,Krebs GmbH & Co. KG
51,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Company KG,,1,Krebs GmbH & Co. KG
52,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
53,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs .GmbH &,,1,Krebs GmbH & Co. KG
54,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp. KG,,1,Krebs GmbH & Co. KG
55,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs  GmbH & Company- KG,Vilsbiburg Germany,1,Krebs GmbH & Co. KG
56,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp. KG,"Vilsbiburg,Putzplatz-Vilsbiburg",1,Krebs GmbH & Co. KG
57,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp.,,1,Krebs GmbH & Co. KG
58,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Company KG,,1,Krebs GmbH & Co. KG
59,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH.& KG,Germany,1,Krebs GmbH & Co. KG
60,KZTESZBM,IT96W7771350738780587954698,SZ,"Krebs,GmbH &",Putzplatz VilsbiburgVilsbiburg  DE,1,Krebs GmbH & Co. KG
61,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs. GmbH & Company KG,__ _,1,Krebs GmbH & Co. KG
62,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,"Putzpatz,Vilsbiburg VilsbiburgGermany",1,Krebs GmbH & Co. KG
63,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH. Company KG,,1,Krebs GmbH & Co. KG
64,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp. KG,,1,Krebs GmbH & Co. KG
65,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
66,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp. KG,,1,Krebs GmbH & Co. KG
67,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Co. KG,Vilsbiburg,1,Krebs GmbH & Co. KG
68,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & KG,,1,Krebs GmbH & Co. KG
69,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
70,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Co KG,82305 Vilsbiburg,1,Krebs GmbH & Co. KG
71,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
72,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & KG,Vilsbiburg Germany,1,Krebs GmbH & Co. KG
73,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH-& Comp.,,1,Krebs GmbH & Co. KG
74,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,Germany,1,Krebs GmbH & Co. KG
75,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & -,Putzplatz Vilsbiburg  Vilsbiburg DE,1,Krebs GmbH & Co. KG
76,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp. KG,,1,Krebs GmbH & Co. KG
77,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
78,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Co. KG,"Putzplatz,Vilsbiburg,Vilsbiburg-DE",1,Krebs GmbH & Co. KG
79,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & KG,,1,Krebs GmbH & Co. KG
80,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
81,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH Comp. KG,"Putzplatz Vilsbiburg-Vilsbiburg,Germany",1,Krebs GmbH & Co. KG
82,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
83,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & -,Vilsbiburg,1,Krebs GmbH & Co. KG
84,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & KG,,1,Krebs GmbH & Co. KG
85,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & KG,Vilsbiburg DE,1,Krebs GmbH & Co. KG
86,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs-GmbH & Co KG,,1,Krebs GmbH & Co. KG
87,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
88,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,Vilsbiburg,1,Krebs GmbH & Co. KG
89,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & KG,,1,Krebs GmbH & Co. KG
90,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
91,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,Putplatz  Vilsbiburg/Vilsbiburg  DE,1,Krebs GmbH & Co. KG
92,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Company KG,Vilsbiburg,1,Krebs GmbH & Co. KG
93,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & -,,1,Krebs GmbH & Co. KG
94,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & KG,"Putzplatz Vilsbiburg  Vilsbiburg,Germany",1,Krebs GmbH & Co. KG
95,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Comp.,,1,Krebs GmbH & Co. KG
96,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
97,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH  & KG,,1,Krebs GmbH & Co. KG
98,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &-Co. KG,,1,Krebs GmbH & Co. KG
99,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &  Company KG,,1,Krebs GmbH & Co. KG
100,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,Germany,1,Krebs GmbH & Co. KG
101,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,,1,Krebs GmbH & Co. KG
102,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &  Co KG,Putzplatz Vilsbiburg Vilsbiburg-Germany,1,Krebs GmbH & Co. KG
103,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Co KG,Putzplatz  Vilsbiburg-Vilsbiburg/DE,1,Krebs GmbH & Co. KG
104,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH & Company. KG,,1,Krebs GmbH & Co. KG
105,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &,Putzplatz Vilsbiburg/Vilsbiburg Germany,1,Krebs GmbH & Co. KG
106,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs- GmbH &,,1,Krebs GmbH & Co. KG
107,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs GmbH &.Company,,1,Krebs GmbH & Co. KG
108,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs. GmbH & KG,,1,Krebs GmbH & Co. KG
109,KZTESZBM,IT96W7771350738780587954698,SZ,Krebs- GmbH Comp. KG,__,1,Krebs GmbH & Co. KG
110,KZTESZBM,IT96W7771350738780587954698,SZ,Christoph Süßebier GmbH,,1,Christoph Süßebier GmbH
111,KZTESZBM,IT96W7771350738780587954698,SZ,Christoph Süßebier GmbH,,1,Christoph Süßebier GmbH
112,BXEYIROI,GB81IDBK28190426026119,IR,Reyes-Acevedo,United States,0,Reyes-Acevedo
113,BXEYIROI,GB81IDBK28190426026119,IR,Reyes- Acevedo,,0,Reyes-Acevedo
114,BXEYIROI,GB81IDBK28190426026119,IR,Reyes Acevedo,,0,Reyes-Acevedo
115,BXEYIROI,GB81IDBK28190426026119,IR,Reyes.Acevedo,,0,Reyes-Acevedo
116,BXEYIROI,GB81IDBK28190426026119,IR,Reyes -  Acevedo,* **,0,Reyes-Acevedo
117,BXEYIROI,GB81IDBK28190426026119,IR,Reyes Acevedo,,0,Reyes-Acevedo
118,BXEYIROI,GB81IDBK28190426026119,IR,Reyes Acevedo,,0,Reyes-Acevedo
119,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,,0,Fujitsu
120,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu Società per Azioni,Ouwsterhaule/Sarapad  Ouwsterhaule,0,Fujitsu
121,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,Sarapad  987/3261 RV Ouwsterhaule,0,Fujitsu
122,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,,0,Fujitsu
123,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu SA,3261 RV Ouwsterhaule,0,Fujitsu
124,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu S.p.A.,,0,Fujitsu
125,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,,0,Fujitsu
126,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu  S.P.A,/ //,0,Fujitsu
127,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu SPA,Sarapad  Ouwsterhaule Ouwsterhaule  NL,0,Fujitsu
128,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu SPA,,0,Fujitsu
129,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,Ouwsterhaule Netherlands,0,Fujitsu
130,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu/,,0,Fujitsu
131,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu  S.P.A,,0,Fujitsu
132,YZPIGDJQ,ES5816712629120245024345,GD,"Fujitsu,",,0,Fujitsu
133,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu/,Ouwsterhaule  Sarapad Ouwsterhaule,0,Fujitsu
134,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu SPA,3261 RV/Ouwsterhaule,0,Fujitsu
135,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu SpA ,,0,Fujitsu
136,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu S.u.,** *  *,0,Fujitsu
137,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,,0,Fujitsu
138,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,X  X,0,Fujitsu
139,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu-SA,,0,Fujitsu
140,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,Sarapad-Ouwsterhaule OuwsterhauleNL,0,Fujitsu
141,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu S.C.,,0,Fujitsu
142,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu S.p.A.,"Sarapad/Ouwsterhaule-Ouwsterhaule,Netherlands",0,Fujitsu
143,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,,0,Fujitsu
144,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu S.p.A.,/ /  / /,0,Fujitsu
145,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu S.u.,,0,Fujitsu
146,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu.,,0,Fujitsu
147,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,Ouwsterhaule,0,Fujitsu
148,YZPIGDJQ,ES5816712629120245024345,GD,Fujitsu,Netherlands,0,Fujitsu
149,MQTNKPNE,GB64JNAN37693807815430,KP,"Gonzaga, Solari e Sokolov SPA",,1,"Gonzaga, Solari e Sokolov SPA"
150,MQTNKPNE,GB64JNAN37693807815430,KP,"Aldobrandi, Anastasi e Ovadia s.r.l.",Italia,1,"Aldobrandi, Anastasi e Ovadia s.r.l."
151,JLAQNAYA,FR5632499487036811502655483,NA,Schönland,,1,Schönland
152,JLAQNAYA,FR5632499487036811502655483,NA,Kühnert Hiller Stiftung & Co. KGaA,Denis-Tlustek-Straße  Melle/Melle DE,1,Kühnert Hiller Stiftung & Co. KGaA
153,EZHMVAAG,GB60CGYP29222376231799,VA,"Evans, Davies and Cooke",,0,"Evans, Davies and Cooke"
154,EZHMVAAG,GB60CGYP29222376231799,VA,"Evans,-Davies",Studio 26NStephens branch West Norman-SS6 0SY,0,"Evans, Davies and Cooke"
155,HRZPESZR,GB61SGWI95926976554332,ES,Ferraris-Monaco SPA,,0,Ferraris-Monaco SPA
156,HRZPESZR,GB61SGWI95926976554332,ES,Ferraris. Monaco,,0,Ferraris-Monaco SPA
157,DJCWTVCJ,GB10OZGA91162968095883,TV,"Sbarbaro, Borsiere e Antonelli e figli",Via Cimarosa Pano 3Suello/LC IT,1,"Sbarbaro, Borsiere e Antonelli e figli"
158,DJCWTVCJ,GB10OZGA91162968095883,TV,Semitecolo Group,Gandino IT,1,Semitecolo Group
159,FIHKCNUL,ES2908856559170114104461,CN,"Mogherini, Pincherle e Terragni e figli",,1,"Mogherini, Pincherle e Terragni e figli"
160,FIHKCNUL,ES2908856559170114104461,CN,"Mogherini, Pincherle e Terragni e figli",,1,"Mogherini, Pincherle e Terragni e figli"
161,FIHKCNUL,ES2908856559170114104461,CN,"Mogherini, Pincherle e Terragni e figli",,1,"Mogherini, Pincherle e Terragni e figli"
162,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Group",,1,"Monteverdi, Navarria e Manacorda Group"
163,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria-e Manacorda",X X X  X,1,"Monteverdi, Navarria e Manacorda Group"
164,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria  e Manacorda Grp",Roccamandolfi,1,"Monteverdi, Navarria e Manacorda Group"
165,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda",,1,"Monteverdi, Navarria e Manacorda Group"
166,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Gp.",,1,"Monteverdi, Navarria e Manacorda Group"
167,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Grp",,1,"Monteverdi, Navarria e Manacorda Group"
168,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria Manacorda",,1,"Monteverdi, Navarria e Manacorda Group"
169,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Grp",Roccamandolfi Italia,1,"Monteverdi, Navarria e Manacorda Group"
170,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda","Incrocio BadoglioRoccamandolfi,(IS) Italia",1,"Monteverdi, Navarria e Manacorda Group"
171,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Grp",,1,"Monteverdi, Navarria e Manacorda Group"
172,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Gp.",,1,"Monteverdi, Navarria e Manacorda Group"
173,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Gp.",,1,"Monteverdi, Navarria e Manacorda Group"
174,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda",,1,"Monteverdi, Navarria e Manacorda Group"
175,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e",,1,"Monteverdi, Navarria e Manacorda Group"
176,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, .Navarria e  Manacorda","Incrocio Badoglio,Roccamandolfi",1,"Monteverdi, Navarria e Manacorda Group"
177,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Grp.",,1,"Monteverdi, Navarria e Manacorda Group"
178,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria Manacorda-Gr.",Incrocio Badogli Roccamandolfi/(IS) Italia,1,"Monteverdi, Navarria e Manacorda Group"
179,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Grp",,1,"Monteverdi, Navarria e Manacorda Group"
180,FIHKCNUL,ES2908856559170114104461,CN,"Monteverdi, Navarria e Manacorda Gp.",,1,"Monteverdi, Navarria e Manacorda Group"
181,FIHKCNUL,ES2908856559170114104461,CN,"Gremese, Matteotti e Ferrata e figli",,1,"Gremese, Matteotti e Ferrata e figli"
182,FIHKCNUL,ES2908856559170114104461,CN,"Gremese, Matteotti e Ferrata e",,1,"Gremese, Matteotti e Ferrata e figli"
183,FIHKCNUL,ES2908856559170114104461,CN,Parpinel s.r.l.,Villa Col Dei Canali Italia,1,Parpinel s.r.l.
184,MGODDMLM,ES8404380951105898795759,DM,Vallenduuk BV,_  __,0,Vallenduuk BV
185,MGODDMLM,ES8404380951105898795759,DM,Vallenduuk BV- Glob.,"Maritbaan,Gapinge Gapinge Netherlands",0,Vallenduuk BV
186,REPEGBEH,FR5361151566403969030008569,GB,Boer BV,,0,Boer BV
187,REPEGBEH,FR5361151566403969030008569,GB,Boer BV Inds.,,0,Boer BV
188,REPEGBEH,FR5361151566403969030008569,GB,Boer BV Industries,,0,Boer BV
189,REPEGBEH,FR5361151566403969030008569,GB,Boer BV Inds.,*,0,Boer BV
190,REPEGBEH,FR5361151566403969030008569,GB,Boer BV-,Onstwedde NL,0,Boer BV
191,REPEGBEH,FR5361151566403969030008569,GB,Boer BV Inds.,__ __,0,Boer BV
192,REPEGBEH,FR5361151566403969030008569,GB,Boer BV Inds.,Onstwedde NL,0,Boer BV
193,REPEGBEH,FR5361151566403969030008569,GB,Boer. BV Inds.,,0,Boer BV
194,REPEGBEH,FR5361151566403969030008569,GB,Boer BV  Ind.,,0,Boer BV
195,REPEGBEH,FR5361151566403969030008569,GB,Boer BV Industries,"Onstwedde,Daniquestraat  Onstwedde",0,Boer BV
196,HDWLRWKQ,NL10FKFK2321509815,RW,Rousseau Petit SARL,,0,Rousseau Petit SARL
197,HDWLRWKQ,NL10FKFK2321509815,RW,Rousseau Petit,,0,Rousseau Petit SARL
198,PEEQSIKS,ES7599184202244046318126,SI,Klerks & Hermans,// /,0,Klerks & Hermans
199,PEEQSIKS,ES7599184202244046318126,SI,Klerks & Hermans,Netherlands,0,Klerks & Hermans
200,TYCGCXPD,GB94YYNK09218338803582,CX,Malipiero Group,,0,Malipiero Group
201,TYCGCXPD,GB94YYNK09218338803582,CX,Malipiero/,,0,Malipiero Group
202,TYCGCXPD,GB94YYNK09218338803582,CX,Malipiero  Grp.,,0,Malipiero Group
203,TYCGCXPD,GB94YYNK09218338803582,CX,Malipiero Grp.,,0,Malipiero Group
204,RUAACCMQ,GB51PDWK65935855655189,CC,Foster-Gibson,,0,Foster-Gibson
205,RUAACCMQ,GB51PDWK65935855655189,CC,Foster Gibson PLCC,,0,Foster-Gibson
206,RUAACCMQ,GB51PDWK65935855655189,CC,Foster Gibson,548/Pearce pass West Brian  M9 7RE,0,Foster-Gibson
207,RUAACCMQ,GB51PDWK65935855655189,CC,Foster Gibson pLC,,0,Foster-Gibson
208,RUAACCMQ,GB51PDWK65935855655189,CC,Foster .Gibson,Pearce pass  548 West Brian-GB,0,Foster-Gibson
209,RUAACCMQ,GB51PDWK65935855655189,CC,Foster Gibson P.L.C.,,0,Foster-Gibson
210,RUAACCMQ,GB51PDWK65935855655189,CC,Foster .Gibson - Pvt. Ltd.,"Pearce pass,548  West Brian-United Kingdom",0,Foster-Gibson
211,RUAACCMQ,GB51PDWK65935855655189,CC,Foster Gibson,,0,Foster-Gibson
212,RUAACCMQ,GB51PDWK65935855655189,CC,Foster-Gibson P.L.C.,,0,Foster-Gibson
213,RUAACCMQ,GB51PDWK65935855655189,CC,Foster  Gibson pLC,,0,Foster-Gibson
214,RUAACCMQ,GB51PDWK65935855655189,CC,Foster Gibson/Pvt. Ltd,,0,Foster-Gibson
215,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi SPA,,0,Bazzi SPA
216,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi SPA Inc.,,0,Bazzi SPA
217,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi SPA-,,0,Bazzi SPA
218,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi  SPA Industries,,0,Bazzi SPA
219,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi SPA/Inds.,,0,Bazzi SPA
220,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi S.p.A. - Ind,,0,Bazzi SPA
221,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi SPA Inc.,,0,Bazzi SPA
222,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi  SPA Industries,,0,Bazzi SPA
223,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi,,0,Bazzi SPA
224,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi,,0,Bazzi SPA
225,UJTRZANV,GB93IWNJ02614885750441,ZA,Bazzi,Appartamento 4 Rotonda Peano-Faggiano,0,Bazzi SPA
