,BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
59,ELLPDMDS,FR7496952758392710620635569,DM,Ruppert AG & Co. KG,Passau,1,Ruppert AG & Co. KG
60,ELLPDMDS,FR7496952758392710620635569,DM,Scholtz AG,,1,Scholtz AG
61,ELLPDMDS,FR7496952758392710620635569,DM,Knappe AG,,1,Knappe AG
62,ELLPDMDS,FR7496952758392710620635569,DM,Geisel,,1,Geisel
63,ELLPDMDS,FR7496952758392710620635569,DM,Trapp GmbH & Co. KGaA,Viersen Germany,1,Trapp GmbH & Co. KGaA
64,ELLPDMDS,FR7496952758392710620635569,DM,Hande,Wolfhard-Dehmel-Straße-Crailsheim  Crailsheim  Germany,1,Hande
65,ELLPDMDS,FR7496952758392710620635569,DM,Wagenknecht,,1,Wagenknecht
66,ELLPDMDS,FR7496952758392710620635569,DM,Säuberlich Rädel GmbH & Co. KGaA,,1,Säuberlich Rädel GmbH & Co. KGaA
67,ELLPDMDS,FR7496952758392710620635569,DM,Atzler Reinhardt KG,,1,Atzler Reinhardt KG
68,ELLPDMDS,FR7496952758392710620635569,DM,Beer,,1,Beer
69,ELLPDMDS,FR7496952758392710620635569,DM,Gieß Gute GmbH & Co. KGaA,,1,Gieß Gute GmbH & Co. KGaA
70,ELLPDMDS,FR7496952758392710620635569,DM,Stiffel,,1,Stiffel
71,ELLPDMDS,FR7496952758392710620635569,DM,Graf,,1,Graf
72,ELLPDMDS,FR7496952758392710620635569,DM,Dippel,Eva-Maria-Siering-Weg-Nustrelitz NeustrelitzGermany,1,Dippel
73,ELLPDMDS,FR7496952758392710620635569,DM,Rädel,,1,Rädel
74,ELLPDMDS,FR7496952758392710620635569,DM,Davids,,1,Davids
75,ELLPDMDS,FR7496952758392710620635569,DM,Krause Jessel GmbH,Kenan-Jockel-Gasse-Pasewak  Pasewalk DE,1,Krause Jessel GmbH
76,ELLPDMDS,FR7496952758392710620635569,DM,Löchel AG,,1,Löchel AG
77,ELLPDMDS,FR7496952758392710620635569,DM,Sontag GmbH,,1,Sontag GmbH
78,ELLPDMDS,FR7496952758392710620635569,DM,Pärtzelt Stiftung & Co. KG,22007 Rehau,1,Pärtzelt Stiftung & Co. KG
79,ELLPDMDS,FR7496952758392710620635569,DM,Hölzenbecher,,1,Hölzenbecher
80,ELLPDMDS,FR7496952758392710620635569,DM,Ziegert GmbH,,1,Ziegert GmbH
81,ELLPDMDS,FR7496952758392710620635569,DM,Steinberg KG,,1,Steinberg KG
82,ELLPDMDS,FR7496952758392710620635569,DM,Bähr,Bad Kissingen Germany,1,Bähr
83,ELLPDMDS,FR7496952758392710620635569,DM,Barkholz Stiftung & Co. KG,,1,Barkholz Stiftung & Co. KG
84,ELLPDMDS,FR7496952758392710620635569,DM,Preiß,Barkholzstr./Kelheim Kelheim  Germany,1,Preiß
85,ELLPDMDS,FR7496952758392710620635569,DM,Bruder,21358/Weißwasser,1,Bruder
86,ELLPDMDS,FR7496952758392710620635569,DM,Fliegner GbR,Maike-Kroker-Ring  7/4  66904/Pasewalk,1,Fliegner GbR
87,ELLPDMDS,FR7496952758392710620635569,DM,Ullmann,Birnbaumstraße Rochlitz Rochlitz Germany,1,Ullmann
88,ELLPDMDS,FR7496952758392710620635569,DM,Heuser,,1,Heuser
89,ELLPDMDS,FR7496952758392710620635569,DM,Wähner,,1,Wähner
90,ELLPDMDS,FR7496952758392710620635569,DM,Stadelmann Wagenknecht OHG mbH,Pergandegasse Scheinfeld Scheinfeld Germany,1,Stadelmann Wagenknecht OHG mbH
91,ELLPDMDS,FR7496952758392710620635569,DM,Trubin Dussen van GmbH & Co. KG,,1,Trubin Dussen van GmbH & Co. KG
92,XOLRSBTV,DE06713337441113794920,SB,Barbosa  .EI S.A.R.L.,"Trecho Cunha SE,São Bernardo-(SE),BR",0,Barbosa - EI
93,IDDZNECS,DE28716805540284950022,NE,Suit Supply Topco,,1,Suit Supply Topco
94,IDDZNECS,DE28716805540284950022,NE,Massa & van den Brink,,1,Massa & van den Brink
95,IDDZNECS,DE28716805540284950022,NE,van Bernicia NV,,1,van Bernicia NV
96,IDDZNECS,DE28716805540284950022,NE,van der Stael de Jonge NV,891WT Bruchterveld,1,van der Stael de Jonge NV
97,IDDZNECS,DE28716805540284950022,NE,Koninklijke Mater,Netherlands,1,Koninklijke Mater
98,IDDZNECS,DE28716805540284950022,NE,Everts BV,Netherlands,1,Everts BV
99,IDDZNECS,DE28716805540284950022,NE,Overeem Groep,Veenhuizen Netherlands,1,Overeem Groep
100,IDDZNECS,DE28716805540284950022,NE,Willems BV,,1,Willems BV
101,VJJVCLRN,NL58PFWB6579495556,CL,Lemonnier,,1,Lemonnier
102,VJJVCLRN,NL58PFWB6579495556,CL,Pires,chemin Luce Verdier/27 Huetdan  Huetdan France,1,Pires
103,VJJVCLRN,NL58PFWB6579495556,CL,Foucher Aubry et Fils,,1,Foucher Aubry et Fils
104,VJJVCLRN,NL58PFWB6579495556,CL,Lemaître S.A.,,1,Lemaître S.A.
105,VJJVCLRN,NL58PFWB6579495556,CL,Wagner et Fils,"123,chemin Philippe Vallée 42171 Pierre",1,Wagner et Fils
106,VJJVCLRN,NL58PFWB6579495556,CL,Diaz,rue Mathilde Diallo/828 Mendès Mendès France,1,Diaz
107,VJJVCLRN,NL58PFWB6579495556,CL,Hamon Bertin SARL,,1,Hamon Bertin SARL
108,VJJVCLRN,NL58PFWB6579495556,CL,Parent Hebert SARL,,1,Parent Hebert SARL
109,VJJVCLRN,NL58PFWB6579495556,CL,Vallée François SA,,1,Vallée François SA
110,VJJVCLRN,NL58PFWB6579495556,CL,Carlier S.A.S.,,1,Carlier S.A.S.
111,VJJVCLRN,NL58PFWB6579495556,CL,Dupont,"14 Pruvost  avenue Lacroix,Pruvost",1,Dupont
112,VJJVCLRN,NL58PFWB6579495556,CL,Gros S.A.R.L.,,1,Gros S.A.R.L.
113,VJJVCLRN,NL58PFWB6579495556,CL,Bonnin Maréchal SPA,,1,Bonnin Maréchal S.A.
114,VJJVCLRN,NL58PFWB6579495556,CL,Schneider S.A. Grp.,rue Sophie Guibert Renaud RenaudFrance,1,Schneider S.A.
115,VJJVCLRN,NL58PFWB6579495556,CL,Laporte,Françoisboeuf/boulevard de Dos Santos Françoisboeuf,1,Laporte
116,VJJVCLRN,NL58PFWB6579495556,CL,Jacob,,1,Jacob
117,VJJVCLRN,NL58PFWB6579495556,CL,Marchand,,1,Marchand
118,VJJVCLRN,NL58PFWB6579495556,CL,Lemonnier et Fils,,1,Lemonnier et Fils
119,VJJVCLRN,NL58PFWB6579495556,CL,Lebreton,12783 Legendre,1,Lebreton
120,VJJVCLRN,NL58PFWB6579495556,CL,Barbe,,1,Barbe
121,VJJVCLRN,NL58PFWB6579495556,CL,Maillard,# ## #,1,Maillard
122,VJJVCLRN,NL58PFWB6579495556,CL,Guillou Diallo SA,,1,Guillou Diallo SA
123,VJJVCLRN,NL58PFWB6579495556,CL,Maillard SA,,1,Maillard SA
124,VJJVCLRN,NL58PFWB6579495556,CL,Breton,,1,Breton
125,VJJVCLRN,NL58PFWB6579495556,CL,Delattre SARL,chmin de Gros 1 Picard  PicardFrance,1,Delattre SARL
126,VJJVCLRN,NL58PFWB6579495556,CL,Pineau Noël S.A.,,1,Pineau Noël S.A.
127,VJJVCLRN,NL58PFWB6579495556,CL,Marchal,,1,Marchal
128,VJJVCLRN,NL58PFWB6579495556,CL,Arnaud S.A.S.,,1,Arnaud S.A.S.
129,VJJVCLRN,NL58PFWB6579495556,CL,Launay Evrard SARL,chemin de Laine-52 MenardBourg MenardBorg FR,1,Launay Evrard SARL
130,VJJVCLRN,NL58PFWB6579495556,CL,Dupuis,,1,Dupuis
131,VJJVCLRN,NL58PFWB6579495556,CL,Rodrigues,,1,Rodrigues
132,VJJVCLRN,NL58PFWB6579495556,CL,Rodriguez SARL,,1,Rodriguez SARL
133,VJJVCLRN,NL58PFWB6579495556,CL,Gilbert,Franc,1,Gilbert
134,VJJVCLRN,NL58PFWB6579495556,CL,Guyon SARL,,1,Guyon SARL
135,VJJVCLRN,NL58PFWB6579495556,CL,Boulay,,1,Boulay SA
136,VJJVCLRN,NL58PFWB6579495556,CL,Poirier,,1,Poirier
137,VJJVCLRN,NL58PFWB6579495556,CL,Toussaint,Sainte Paulnec,1,Toussaint
138,VJJVCLRN,NL58PFWB6579495556,CL,Peron Industries,Chauvet,1,Peron
139,VJJVCLRN,NL58PFWB6579495556,CL,Rousset,,1,Rousset
140,VJJVCLRN,NL58PFWB6579495556,CL,Toussaint Lemoine S.A.,49boulevard Valette 76372  umas,1,Toussaint Lemoine S.A.
141,AYLUVCUL,GB24NRCN38624098133373,VC,"Flores, Barnes and Young","Cole Trail Apt. 16  19447 33012,West Timothy (ME)US",1,"Flores, Barnes and Young"
142,AYLUVCUL,GB24NRCN38624098133373,VC,"Foster, Cline and Gonzalez",,1,"Foster, Cline and Gonzalez"
143,AYLUVCUL,GB24NRCN38624098133373,VC,"Howell, Willis Inds  Navarro",,1,"Howell, Willis and Navarro"
144,VPRNFIHN,IT07Z6274412592174344350953,FI,Banco Aller S.A.,,1,Banco Aller S.A.
145,VPRNFIHN,IT07Z6274412592174344350953,FI,Construcción.YRD S.Com.,"Alameda de Rosalva Casas/25194,Málaga-Spain",1,Construcción YRD S.Com.
146,VPRNFIHN,IT07Z6274412592174344350953,FI,Comercializadora del Noroeste S.L.,,1,Comercializadora del Noroeste S.L.
147,VPRNFIHN,IT07Z6274412592174344350953,FI,Finanzas YRPD S.L.N.E,,1,Finanzas YRPD S.L.N.E
148,VPRNFIHN,IT07Z6274412592174344350953,FI,Barranco y Pinilla S.L.N.E,,1,Barranco y Pinilla S.L.N.E
149,VPRNFIHN,IT07Z6274412592174344350953,FI,Promociones OIKR S.Com.,,1,Promociones OIKR S.Com.
150,VPRNFIHN,IT07Z6274412592174344350953,FI,Industrias Arjona y asociados S.L.N.E,,1,Industrias Arjona y asociados S.L.N.E
151,VPRNFIHN,IT07Z6274412592174344350953,FI,Marciano Reguera Ramis S.A.,,1,Marciano Reguera Ramis S.A.
152,VPRNFIHN,IT07Z6274412592174344350953,FI,Jimena Solano Barba,,1,Jimena Solano Barba S.A.
153,VPRNFIHN,IT07Z6274412592174344350953,FI,Sanmiguel y asociados,,1,Sanmiguel y asociados S.C.P
154,VPRNFIHN,IT07Z6274412592174344350953,FI,Tecnologías Reguera & Asociados S.Com.,,1,Tecnologías Reguera & Asociados S.Com.
155,VPRNFIHN,IT07Z6274412592174344350953,FI,Martina Elorza Tudela S.L.,Spain,1,Martina Elorza Tudela S.L.
156,VPRNFIHN,IT07Z6274412592174344350953,FI,Banca Privada Montero,,1,Banca Privada Montero S.A.
157,VPRNFIHN,IT07Z6274412592174344350953,FI,Comercial WNU S.L.N.E,11960-Pasaje Carlito Águila 575 Puerta  Soria,1,Comercial WNU S.L.N.E
158,MHGJAZWE,FR6541434128941845383779885,AZ,Lopes SAS,Novo Santa Cecilia,0,Lopes S.A.
159,CQBFNIR2,DE96299156948863588813,NI,"Wilkinson, Hudson and Kelly",New Victoria United Kingdom,1,"Wilkinson, Hudson and Kelly"
160,CQBFNIR2,DE96299156948863588813,NI,"Gallagher, Murphy Ind. Clarke",,1,"Gallagher, Murphy and Clarke"
161,CQBFNIR2,DE96299156948863588813,NI,Atkinson and Sons,Bailey course-989/East Jasontown GB,1,Atkinson and Sons
162,CQBFNIR2,DE96299156948863588813,NI,Hughes,,1,Hughes and Sons
163,CQBFNIR2,DE96299156948863588813,NI,"Riley, Ryan Inds. Williams",,1,"Riley, Ryan and Williams"
164,CQBFNIR2,DE96299156948863588813,NI,Thomas and Sons,Simpsonview GB,1,Thomas and Sons
165,CQBFNIR2,DE96299156948863588813,NI,"Spencer, Watson and Graham",Gregorymouth United Kingdom,1,"Spencer, Watson and Graham"
166,CQBFNIR2,DE96299156948863588813,NI,Jennings PLC,Robsonchester,1,Jennings PLC
167,CQBFNIR2,DE96299156948863588813,NI,Hammond-King,,1,Hammond-King
168,CQBFNIR2,DE96299156948863588813,NI,"Hope, Bennett and Mitchell",,1,"Hope, Bennett and Mitchell"
169,CQBFNIR2,DE96299156948863588813,NI,Rahman and Sons,,1,Rahman and Sons
170,CQBFNIR2,DE96299156948863588813,NI,Oliver-Stokes,,1,Oliver-Stokes
171,CQBFNIR2,DE96299156948863588813,NI,"Anderson, Taylor and Thomas",,1,"Anderson, Taylor and Thomas"
172,CQBFNIR2,DE96299156948863588813,NI,Harrison-Harding,,1,Harrison-Harding
173,CQBFNIR2,DE96299156948863588813,NI,White-Nelson,Jill summit 79-Wendyside  United Kingdom,1,White-Nelson
174,CQBFNIR2,DE96299156948863588813,NI,Burgess-James,,1,Burgess-James
175,DFIINAZH,FR3538566385509121929557006,NA,Mallet S.C.A.R.L,,0,Mallet S.A.R.L.
176,WQCBFMHJ,IT73J4275783884939903151486,FM,Lebreton Inds,,0,Lebreton
177,XPLOISQA,GB12LGBZ15484246668875,IS,Chema Villaverde Suárez SA,20242 Pasadizo Lina Criado 5 Apt. León,0,Chema Villaverde Suárez S.L.
178,LFSBUZF0,GB08XTLV26406677876773,UZ,Schleich Röhrdanz GmbH,Germany,1,Schleich Röhrdanz GmbH
179,LFSBUZF0,GB08XTLV26406677876773,UZ,Geisel GmbH,,1,Geisel GmbH
180,LFSBUZF0,GB08XTLV26406677876773,UZ,Tintzmann,,1,Tintzmann
181,LFSBUZF0,GB08XTLV26406677876773,UZ,Rosemann,,1,Rosemann
182,LFSBUZF0,GB08XTLV26406677876773,UZ,Pechel Buchholz AG,Fiebigallee Berchtesgaden Berchtesgaden-Germany,1,Pechel Buchholz AG
183,LFSBUZF0,GB08XTLV26406677876773,UZ,Koch II,&& &  &,1,Koch II
184,LFSBUZF0,GB08XTLV26406677876773,UZ,Jopich,Kusel Germany,1,Jopich
185,LFSBUZF0,GB08XTLV26406677876773,UZ,Karz AG & Co. KG,,1,Karz AG & Co. KG
186,LFSBUZF0,GB08XTLV26406677876773,UZ,Löchel Hauffer Stiftung & Co. KG,,1,Löchel Hauffer Stiftung & Co. KG
187,LFSBUZF0,GB08XTLV26406677876773,UZ,Hornig Heinrich GmbH & Co. KG,,1,Hornig Heinrich GmbH & Co. KG
188,LFSBUZF0,GB08XTLV26406677876773,UZ,Winkler Schweitzer KG,,1,Winkler Schweitzer KG
189,LFSBUZF0,GB08XTLV26406677876773,UZ,Wirth,Sankt Goar,1,Wirth
190,LFSBUZF0,GB08XTLV26406677876773,UZ,Berger Gertz  GmbH &,,1,Berger Gertz GmbH & Co. KGaA
191,LFSBUZF0,GB08XTLV26406677876773,UZ,Hein AG,,1,Hein AG
192,LFSBUZF0,GB08XTLV26406677876773,UZ,Käster,,1,Käster
193,LFSBUZF0,GB08XTLV26406677876773,UZ,Hahn GbR,,1,Hahn GbR
194,LFSBUZF0,GB08XTLV26406677876773,UZ,Carsten,,1,Carsten
195,LFSBUZF0,GB08XTLV26406677876773,UZ,Stadelmann AG & Co. KGaA,Vitali-Hellwig-Weg 2443336  Meißen,1,Stadelmann AG & Co. KGaA
196,LFSBUZF0,GB08XTLV26406677876773,UZ,Schuchhardt AG & Co. KGaA,TübingenGermany,1,Schuchhardt AG & Co. KGaA
197,LFSBUZF0,GB08XTLV26406677876773,UZ,Radisch AG & Co. OHG,,1,Radisch AG & Co. OHG
198,LFSBUZF0,GB08XTLV26406677876773,UZ,Schmidt Kohl OHG mbH,Monschau Löwerstraße Monschau,1,Schmidt Kohl OHG mbH
199,LFSBUZF0,GB08XTLV26406677876773,UZ,Dippel,,1,Dippel
200,LFSBUZF0,GB08XTLV26406677876773,UZ,Winkler GmbH,Gutknechtring Sigmarngen-Sigmaringen Germany,1,Winkler GmbH
201,LFSBUZF0,GB08XTLV26406677876773,UZ,Otto,Wiedenbrück DE,1,Otto
202,LFSBUZF0,GB08XTLV26406677876773,UZ,Loos Junken e.G.,,1,Loos Junken e.G.
203,LFSBUZF0,GB08XTLV26406677876773,UZ,Zänker AG & Co. OHG,05677-Bad Mergentheim,1,Zänker AG & Co. OHG
204,LFSBUZF0,GB08XTLV26406677876773,UZ,Bärer AG & Co. KGaA,Eichstätt,1,Bärer AG & Co. KGaA
205,LFSBUZF0,GB08XTLV26406677876773,UZ,Riehl Eberhardt Stiftung & Co. KG,,1,Riehl Eberhardt Stiftung & Co. KG
206,LFSBUZF0,GB08XTLV26406677876773,UZ,Etzler GmbH SC,,1,Etzler GmbH
207,LFSBUZF0,GB08XTLV26406677876773,UZ,Briemer GmbH S.c,,1,Briemer GmbH
208,LFSBUZF0,GB08XTLV26406677876773,UZ,Dehmel Noack AG & Co. OHG,Nohlmansallee-856 41609 Wolfratshausen,1,Dehmel Noack AG & Co. OHG
209,LFSBUZF0,GB08XTLV26406677876773,UZ,Oderwald Carsten AG & Company KGaA,,1,Oderwald Carsten AG & Co. KGaA
210,LFSBUZF0,GB08XTLV26406677876773,UZ,Karz,,1,Karz
211,LFSBUZF0,GB08XTLV26406677876773,UZ,Zorbach Ditschlerin KGaA,,1,Zorbach Ditschlerin KGaA
212,LFSBUZF0,GB08XTLV26406677876773,UZ,Weller e.G.,,1,Weller e.G.
213,LFSBUZF0,GB08XTLV26406677876773,UZ,Jäkel e.G.,* **,1,Jäkel e.G.
214,LFSBUZF0,GB08XTLV26406677876773,UZ,Jockel GbR,Lüdinghausen DE,1,Jockel GbR
215,LFSBUZF0,GB08XTLV26406677876773,UZ,Weller Misicher GmbH & Co. KG,,1,Weller Misicher GmbH & Co. KG
216,LFSBUZF0,GB08XTLV26406677876773,UZ,Pieper,Kizingen,1,Pieper
217,LFSBUZF0,GB08XTLV26406677876773,UZ,Bien Rörricht AG,Altentreptow Bienweg/Altentreptow,1,Bien Rörricht AG
218,LFSBUZF0,GB08XTLV26406677876773,UZ,Gude Seidel AG &,,1,Gude Seidel AG & Co. KG
219,LFSBUZF0,GB08XTLV26406677876773,UZ,Seifert,Nordhausen Wesackallee  Nordhausen,1,Seifert
220,LFSBUZF0,GB08XTLV26406677876773,UZ,Butte Bonbach e.G.,Ewald-Noack-Patz Brilon Brilon Germany,1,Butte Bonbach e.G.
221,LFSBUZF0,GB08XTLV26406677876773,UZ,Säuberlich Roskoth AG,,1,Säuberlich Roskoth AG
222,LFSBUZF0,GB08XTLV26406677876773,UZ,Roskoth Eigenwillig GmbH,Uelzen,1,Roskoth Eigenwillig GmbH
223,LFSBUZF0,GB08XTLV26406677876773,UZ,Geisel,,1,Geisel
224,LFSBUZF0,GB08XTLV26406677876773,UZ,Hoffmann,,1,Hoffmann
225,AECMASHH,GB30VATF51296623478509,AS,Valguarnera-Juvara Group,,1,Valguarnera-Juvara Group
226,AECMASHH,GB30VATF51296623478509,AS,"Procacci, Trevisan e .Mancini",,1,"Procacci, Trevisan e Mancini s.r.l."
227,AECMASHH,GB30VATF51296623478509,AS,Trupiano Modugno Group S.c.,,1,Trupiano-Modugno Group
228,AECMASHH,GB30VATF51296623478509,AS,"Tartini, Casadei e Pezzali e figli",Verres,1,"Tartini, Casadei e Pezzali e figli"
229,JZZMSVCB,GB71IRGX41057786748422,SV,Scholtz,,1,Scholtz
230,JZZMSVCB,GB71IRGX41057786748422,SV,Gierschner Noack AG & Co. OHG,Wesel Germany,1,Gierschner Noack AG & Co. OHG
231,JZZMSVCB,GB71IRGX41057786748422,SV,Budig Barth AG & Co. OHG,,1,Budig Barth AG & Co. OHG
232,JZZMSVCB,GB71IRGX41057786748422,SV,Weihmann Oderwald KG,,1,Weihmann Oderwald KG
233,JZZMSVCB,GB71IRGX41057786748422,SV,Kroker OHG mbH,Henkallee Calw Calw Germany,1,Kroker OHG mbH
234,JZZMSVCB,GB71IRGX41057786748422,SV,Dietz,Waen,1,Dietz
235,JZZMSVCB,GB71IRGX41057786748422,SV,Schüler KG,79419 Wiedenbrück,1,Schüler KG
236,JZZMSVCB,GB71IRGX41057786748422,SV,Schomber,,1,Schomber
237,JZZMSVCB,GB71IRGX41057786748422,SV,Eimer Plath GmbH & Co. OHG,,1,Eimer Plath GmbH & Co. OHG
238,JZZMSVCB,GB71IRGX41057786748422,SV,Ruppert,Höxter,1,Ruppert
239,JZZMSVCB,GB71IRGX41057786748422,SV,Paffrath Stadelmann GmbH & Co. KG,"68900,Stuttgart",1,Paffrath Stadelmann GmbH & Co. KG
240,JZZMSVCB,GB71IRGX41057786748422,SV,Weimer e.V.,,1,Weimer e.V.
241,JZZMSVCB,GB71IRGX41057786748422,SV,Lange Ernst AG,,1,Lange Ernst AG
242,JZZMSVCB,GB71IRGX41057786748422,SV,Roht Striebitz KGaA,,1,Roht Striebitz KGaA
243,JZZMSVCB,GB71IRGX41057786748422,SV,Barth GmbH,,1,Barth GmbH
244,JZZMSVCB,GB71IRGX41057786748422,SV,Davids GmbH & Co. KG,,1,Davids GmbH & Co. KG
245,JZZMSVCB,GB71IRGX41057786748422,SV,Trüb,,1,Trüb
