,BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
30,DYWPSDEB,GB23YMYN99757504876913,SD,Tamburi e figli,20856 Correzzana,0,Tamburi e figli
31,RKOHGUUI,GB34TBIF02997070271642,GU,Parmitano-Zaccagnini Group,,1,Parmitano-Zaccagnini Group
32,RKOHGUUI,GB34TBIF02997070271642,GU,Toldo Group,,1,Toldo Group
33,RKOHGUUI,GB34TBIF02997070271642,GU,Cossiga SPA,,1,Cossiga SPA
34,RKOHGUUI,GB34TBIF02997070271642,GU,Parisi-Pometta s.r.l.,Bagnolo In Piano IT,1,Parisi-Pometta s.r.l.
35,WLISCWGO,FR5174963459366381476501637,CW,"Collins,",,0,Collins and Sons
36,NYJDAZI0,ES7755475482572699174948,AZ,Fontaine et Fils,"10 Alvesnec,boulevard de Bonneau Alvesnec",1,Fontaine et Fils
37,NYJDAZI0,ES7755475482572699174948,AZ,Salmon Allain SARL,,1,Salmon Allain SARL
38,NYJDAZI0,ES7755475482572699174948,AZ,David,,1,David
39,NYJDAZI0,ES7755475482572699174948,AZ,Berger,,1,Berger
40,NQJAPKYA,GB64YOYU23207198205369,PK,Rezende e Filhos,Vereda Aragão GO  Santa Rita De Cássia(GO)  BR,1,Rezende e Filhos
41,NQJAPKYA,GB64YOYU23207198205369,PK,Rodrigues,,1,Rodrigues
42,NQXCERGE,GB08PITE19439964940739,ER,Cooper LLC,,1,Cooper LLC
43,NQXCERGE,GB08PITE19439964940739,ER,Gill-Turner,,1,Gill-Turner
44,HCMUTKY2,NL67JQFY5517494868,TK,Kühnert,Gadebusch,1,Kühnert
45,HCMUTKY2,NL67JQFY5517494868,TK,Meyer,,1,Meyer
46,CUVRUSO0,GB97IQFD12484480937001,US,van der Velde & Vaessen,Hem Félinedreef  Hem,1,van der Velde & Vaessen
47,CUVRUSO0,GB97IQFD12484480937001,US,Harvey Nash,Netherlands,1,Harvey Nash
48,CUVRUSO0,GB97IQFD12484480937001,US,PepsiCo,,1,PepsiCo
49,CUVRUSO0,GB97IQFD12484480937001,US,Royal Verharen,,1,Royal Verharen
50,FXWBFIIR,ES2205877819800623035667,FI,Willems van Lier BV,# # # #,1,Willems van Lier BV
51,FXWBFIIR,ES2205877819800623035667,FI,Dura Vermeer,,1,Dura Vermeer
52,FXWBFIIR,ES2205877819800623035667,FI,Koninklijke de Pauw,,1,Koninklijke de Pauw
53,TCNRPEID,GB70RYTD84553891177612,PE,Ritacca Gp. Glb.,,1,Ritacca Group
54,TCNRPEID,GB70RYTD84553891177612,PE,Maspero-Giorgetti e figli,Via Garino Piano 7 Perugi/Italia,1,Maspero-Giorgetti e figli
55,WRLLPSBM,ES3654241201794682301809,PS,Har - mann,Gesche-Mans-Gasse  Forchheim/ForchheimGermany,1,Hartmann
56,WRLLPSBM,ES3654241201794682301809,PS,Henck,,1,Henck
57,WFWPBDCD,IT31K4367732227802537352697,BD,Scheel OHG mbH,,1,Scheel OHG mbH
58,WFWPBDCD,IT31K4367732227802537352697,BD,Adolph,Hartmannstr. Kyritz-Kyritz DE,1,Adolph
59,GUHTNZBO,GB37IXLB17076250366391,NZ,Paul et Fils,Saint Véronique France,1,Paul et Fils
60,GUHTNZBO,GB37IXLB17076250366391,NZ,Camus S.p.A.  S.U,,1,Camus SA
61,GUHTNZBO,GB37IXLB17076250366391,NZ,Henry,,1,Henry
62,GUHTNZBO,GB37IXLB17076250366391,NZ,Fernandes Regnier SA,04542 Vincent,1,Fernandes Regnier SA
63,GJHHGIKJ,GB46VZLK66050794477769,GI,Stichting Brugman,Netherlands,0,Stichting Brugman
64,KVDHPYVE,GB42KTCC71082107336836,PY,Toninelli e figli,"Rotonda Abba,Volpara  PV IT",0,Toninelli e figli
65,OVPFNUTZ,IT83Q9286808379816866461570,NU,"Filangieri, Fioravanti e Tomasini SPA","Incrocio Ludovisi,Piano 8,Edolo  Italia",1,"Filangieri, Fioravanti e Tomasini SPA"
66,OVPFNUTZ,IT83Q9286808379816866461570,NU,Alonzi-Vivaldi SPA,,1,Alonzi-Vivaldi SPA
67,ANXTTMA2,NL39NYSP5158667144,TM,Souza L.t.d.,,1,Souza
68,ANXTTMA2,NL39NYSP5158667144,TM,Gonçalves Novaes - ME,,1,Gonçalves Novaes - ME
69,KMSQVUUM,GB09ADFL40434630692294,VU,Goldstein  Ricci Group,,0,Goldstein-Ricci Group
70,YIGFMXQ2,ES6299630359629638947447,MX,Weitzel OHG mbH,,1,Weitzel OHG mbH
71,YIGFMXQ2,ES6299630359629638947447,MX,Losekann KG,,1,Losekann KG
72,TKSNKEPU,ES3916130399037209519937,KE,Costela.S.U.,Serra Do Curral Brazil,0,Costela S.A.
73,CVHXKEJO,GB73YHOP95380469312524,KE,Stichting van der Spaendonck,,1,Stichting van der Spaendonck
74,CVHXKEJO,GB73YHOP95380469312524,KE,Hoedemakers & de Reede,Gasselternijveen Netherlands,1,Hoedemakers & de Reede
75,CVHXKEJO,GB73YHOP95380469312524,KE,van Beek,,1,van Beek Groep
76,ZOHXCRRI,GB77ZKOR46346410989900,CR,Alcatel-Lucent,,1,Alcatel-Lucent
77,ZOHXCRRI,GB77ZKOR46346410989900,CR,Ford Nederland,,1,Ford Nederland
78,OYSHVIRV,GB21TOKA42603871938853,VI,van Corporation & van Geenen,,0,van Gorp & van Geenen
79,IYWYSSBG,FR7979552525017398783083775,SS,Perkins Ltd,,1,Perkins Ltd
80,IYWYSSBG,FR7979552525017398783083775,SS,Newton-Davies,United Kingdom,1,Newton-Davies
81,HHIJAOFI,DE76941428523525905103,AO,Pinto Martins S/A,atobá BR,1,Pinto Martins S/A
82,HHIJAOFI,DE76941428523525905103,AO,Moreira - EI,,1,Moreira - EI
83,HHIJAOFI,DE76941428523525905103,AO,Mata,,1,da Mata
84,APJMPFYG,NL11XUPM0461942475,PF,Gray Walker S.C.,East Kennethmouth United States,0,Gray-Walker
85,MWLMGIBU,GB22XFDY27019728140704,GI,Bosch BV,,1,Bosch BV
86,MWLMGIBU,GB22XFDY27019728140704,GI,van Oudewater & Ellis,,1,van Oudewater & Ellis
87,MWLMGIBU,GB22XFDY27019728140704,GI,Perrono & Haselaar,Nieuwehorne Netherlands,1,Perrono & Haselaar
88,LGLESYDQ,ES6395160032851185558900,SY,Escribano y Gallardo S.L.,,1,Escribano y Gallardo S.L.
89,LGLESYDQ,ES6395160032851185558900,SY,Torrents & Asociados S.Coop.,Spain,1,Torrents & Asociados S.Coop.
90,NPZNVUBQ,GB39EQYE23465461588515,VU,Margraf,Hannoversch Münden Sibylla-Ruppert-Gasse Hannoversch Münden,0,Margraf
91,YKEDLUDQ,IT75O6552447615412803458125,LU,Benthin Kranz AG & Co. KG,,0,Benthin Kranz AG & Co. KG
92,DBUGGSIM,GB72AEUM35686929930456,GS,Delorme S.r.l.,CarlierBourg,0,Delorme SARL
93,FZWOFJBB,ES1415333418561455613876,FJ,Murialdo - e-figli,,0,Murialdo e figli
94,LNBZEHJY,GB43BAEH59436575070071,EH,Döring KGaA-Ind,rewesring 0 81006-Beilngries,0,Döring KGaA
95,MTGNGYJZ,DE21692771030901633121,GY,Oemencs Groep,,1,Oemencs Groep
96,MTGNGYJZ,DE21692771030901633121,GY,Amsterdam S.a,,1,GVB Amsterdam
97,MTGNGYJZ,DE21692771030901633121,GY,van Boven NV,,1,van Boven NV
98,OHPLNEE2,DE48401101073185393102,NE,Trevisani-Maspero Group,Osteria Nuova,1,Trevisani-Maspero Group
99,OHPLNEE2,DE48401101073185393102,NE,Ortolani-Varano s.r.l.,,1,Ortolani-Varano s.r.l.
100,VCFKLAQX,GB91YWJV23181728951908,LA,van Ginneke  Grp.,,0,van Ginneke Groep
101,XDXMBZLW,ES0226338931659912320337,BZ,Mancebo y-Prado S.Com.,,0,Mancebo y Prado S.Com.
102,PZZVDEPO,NL89FHVM4151222049,DE,Greco,Torre De Picenardi,0,Greco s.r.l.
103,KNQOCYKQ,DE83616557922121604459,CY,Walter Glb.,,0,Walter
104,DVFZCGX1,IT73K5283763746555563238837,CG,Masson,,1,Masson
105,DVFZCGX1,IT73K5283763746555563238837,CG,Guilbert S.c.,,1,Guilbert
106,DVFZCGX1,IT73K5283763746555563238837,CG,Guillou Royer,Bernier,1,Guillou Royer S.A.S.
107,PZGZVACR,NL93VCIP8254801418,VA,Johnson Foster S.a.s.,,1,Johnson-Foster
108,PZGZVACR,NL93VCIP8254801418,VA,James,,1,James Inc
109,PZGZVACR,NL93VCIP8254801418,VA,King LLC,,1,King LLC
110,LDDCSZJI,FR6257564773149393047202720,SZ,Staude,Senftenberg Gunpfallee Senftenberg,0,Staude
111,FNCPNZQH,DE68252134673705899670,NZ,Jansen & Rubben,Netherlands,0,Jansen & Rubben
112,PZLFAQMO,GB73YTVY42215833190152,AQ,Morucci,,0,Morucci SPA
113,CZBUITR1,GB78HWLA38298489765686,IT,Roessink BV,"Madeliefring,Kollumerzwaag Kollumerzwaag NL",1,Roessink BV
114,CZBUITR1,GB78HWLA38298489765686,IT,Koninklijke de Vroege,,1,Koninklijke de Vroege
115,SVICCNVQ,FR4069424722724064136786373,CN,Tomlinson PLC  Global,Mitchellberg United Kingdom,0,Tomlinson PLC
116,FNOKKNXQ,NL20CZSC9791022480,KN,Kennedy Rivera S.d.f.,,0,Kennedy-Rivera
117,SIFEILJR,DE10087618267646069501,IL,de  - Kale BV,Hooge Mierde,0,de Kale BV
118,IRQAUSA1,GB15MFFP05043808343616,US,Werner,,1,Werner
119,IRQAUSA1,GB15MFFP05043808343616,US,Häring,Zerbst DE,1,Häring
120,IRQAUSA1,GB15MFFP05043808343616,US,Pohl van der Dussen GmbH & Co. OHG,,1,Pohl van der Dussen GmbH & Co. OHG
121,KYYGAEY0,GB21SVAP59160774224937,AE,Tamsma & van Voorhout,,0,Tamsma & van Voorhout
122,SESYSMZ0,ES7155237461766529554380,SM,Familia Pagès S.Coop.,- --  -,1,Familia Pagès S.Coop.
123,SESYSMZ0,ES7155237461766529554380,SM,"Infraestructuras  Internacionales,S.C.",Huelva Spain,1,Infraestructuras Internacionales S.L.
124,SESYSMZ0,ES7155237461766529554380,SM,Hnos Abellán S.L.,,1,Hnos Abellán S.L.
125,XURXCFC0,GB06CQHN40845358237694,CF,Deen,De Wilgen Netherlands,1,Deen
126,XURXCFC0,GB06CQHN40845358237694,CF,KruidvatVan .Merksteijn Steel,Hoevelaken NL,1,KruidvatVan Merksteijn Steel
127,UAIQSBOV,IT66L1135723762246963075607,SB,Jesus,Vila Da Luz BR,1,Jesus
128,UAIQSBOV,IT66L1135723762246963075607,SB,Lopes e Filhos,,1,Lopes e Filhos
129,UAIQSBOV,IT66L1135723762246963075607,SB,Gonçalves,,1,Gonçalves
130,LSYXBGVE,ES7702881625415973709256,BG,Cousin S.a.,Bigotnec France,0,Cousin
131,QBFPSNSA,FR2976842602018553899445771,SN,van Evelingen BV,,0,van Evelingen BV
132,HYPKISTD,GB47HFOV88752733606716,IS,Joseph Lynn,64873 93463 Amber Mountain-Port Jorgechester,1,Joseph-Lynn
133,HYPKISTD,GB47HFOV88752733606716,IS,Lopez Industries/Sons,,1,Lopez and Sons
134,HYPKISTD,GB47HFOV88752733606716,IS,Hayden LLC,Unite States,1,Hayden LLC
135,OEYWKRFW,GB29DFMB93907167547274,KR,Supermercados  EQKZ S.Com.,,0,Supermercados EQKZ S.Com.
136,DDHJTGPH,FR3671537200612225312699605,TG,"Parkes, Barber and Russell",,1,"Parkes, Barber and Russell"
137,DDHJTGPH,FR3671537200612225312699605,TG,"Moore Marshall,",United Kingdom,1,Moore-Marshall
138,CZEMGWTW,FR4301704965363049719687299,GW,Cruz and Sons,,1,Cruz and Sons
139,CZEMGWTW,FR4301704965363049719687299,GW,"Goodwin, Craig and George",,1,"Goodwin, Craig and George"
140,CZEMGWTW,FR4301704965363049719687299,GW,"Vasquez, Mejia and Reid",,1,"Vasquez, Mejia and Reid"
141,RMZABMXY,GB07BVGN87326234871184,BM,"Rocha, Lopez Ind. Hughes",,0,"Rocha, Lopez and Hughes"
142,YMXXETLR,GB30FBTH83234917828915,ET,Heß Margraf mbH,27997 Hoyerswerda,0,Heß Margraf OHG mbH
143,OVSUVUGA,NL12FWPZ2243336869,VU,Baggio .Garobbio e figli S.U.,,0,Baggio-Garobbio e figli
144,EELBSHBC,NL95TNVP7134198073,SH,Bärer,Eberhardtgasse 60955156/Roding,1,Bärer
145,EELBSHBC,NL95TNVP7134198073,SH,Hamann KG,-,1,Hamann KG
146,LTCUCLGI,FR8608018524726618697634814,CL,Pierre S.C.A.R.L.,rue Margaret Mahe  79 Sainte Joséphineboeuf  Sainte Joséphineboeuf  France,1,Pierre S.A.R.L.
147,LTCUCLGI,FR8608018524726618697634814,CL,Marin,48891-Bruneau-sur-Rousset,1,Marin
148,LTCUCLGI,FR8608018524726618697634814,CL,Pierre S.A.,Sainte Caroline France,1,Pierre S.A.
149,LTCUCLGI,FR8608018524726618697634814,CL,Muller- Incorporated,,1,Muller
150,TCMUCFMI,GB82GCGT66438387221231,CF,Stichting Strik,Carlijnstraat  Ell/Ell Netherlands,1,Stichting Strik
151,TCMUCFMI,GB82GCGT66438387221231,CF,Koninklijke Coenen,,1,Koninklijke Coenen
152,TCMUCFMI,GB82GCGT66438387221231,CF,Vos BV,,1,Vos BV
153,TCMUCFMI,GB82GCGT66438387221231,CF,van der Meer & Janssen,,1,van der Meer & Janssen
154,USDBFRQH,ES1803856534114759865873,FR,"Fabrizi, Musatti e  Mancini e figli",,0,"Fabrizi, Musatti e Mancini e figli"
155,CPTSPMXY,GB41RYDZ32669940309347,PM,das Neves Correia - EI,Granja Werneck,1,das Neves Correia - EI
156,CPTSPMXY,GB41RYDZ32669940309347,PM,da Rosa - EI,,1,da Rosa - EI
157,YQECGEME,GB75VNMQ76073803415882,GE,Cañellas y Tapia S.Coop.,,1,Cañellas y Tapia S.Coop.
158,YQECGEME,GB75VNMQ76073803415882,GE,Palau & Asociados S.Coop.,,1,Palau & Asociados S.Coop.
159,ZSTILSRI,ES4906777117756564007359,LS,Restauración Ayuso y asociados S.L.L.,04918/Madrid,1,Restauración Ayuso y asociados S.L.L.
160,ZSTILSRI,ES4906777117756564007359,LS,Distribuciones Mata y asociados S.L.L.,Huelva,1,Distribuciones Mata y asociados S.L.L.
161,GUHHGRHK,ES3545589762873352574863,GR,Beijring Groep,Wemeldinge,1,Beijring Groep
162,GUHHGRHK,ES3545589762873352574863,GR,Ouwel & Henric-van den Nuwenhuse,,1,Ouwel & Henric van den Nuwenhuse
163,GUHHGRHK,ES3545589762873352574863,GR,Royal van der Meer,,1,Royal van der Meer
164,GUHHGRHK,ES3545589762873352574863,GR,Van Drie Group,,1,Van Drie Group
165,HMEUNZYC,GB02MIBB03091741888244,NZ,Lucarelli Mortati e figli Co,,1,Lucarelli-Mortati e figli
166,HMEUNZYC,GB02MIBB03091741888244,NZ,Gori Pasolini e figli,,1,Gori-Pasolini e figli
167,HMEUNZYC,GB02MIBB03091741888244,NZ,Marzorati-Tencalla Group,,1,Marzorati-Tencalla Group
168,NMGZMOCF,GB80PCXK26178497973154,MO,Vieira Monteiro Ltda.,04544888 Freitas da Praia Cenaculo,1,Vieira Monteiro Ltda.
169,NMGZMOCF,GB80PCXK26178497973154,MO,Oliveira,,1,Oliveira
170,QGRGBRKZ,GB73PXDT59112092261829,BR,Ullrich AG-Glb,Germany,0,Ullrich AG
171,YASIKEOP,GB57YCLY51862645426431,KE,Guillet,PerrinFR,1,Guillet
172,YASIKEOP,GB57YCLY51862645426431,KE,Lemoine,,1,Lemoine
173,YASIKEOP,GB57YCLY51862645426431,KE,Leconte S.A.,,1,Leconte S.A.
174,YASIKEOP,GB57YCLY51862645426431,KE,Clerc,,1,Clerc
175,KRITCIKU,GB37ECTF54226758736051,CI,Browne PLC,,1,Browne PLC
176,KRITCIKU,GB37ECTF54226758736051,CI,Lord and Sons,,1,Lord and Sons
177,KRITCIKU,GB37ECTF54226758736051,CI,"Haynes, James and Page",,1,"Haynes, James and Page"
178,KRITCIKU,GB37ECTF54226758736051,CI,"Dixon, Kerr and Garner",,1,"Dixon, Kerr and Garner"
179,LEYEIRUB,NL77IACW9747831716,IR,Gomez SpA ,,0,Gomez
180,VIPZKZBO,GB13TSUH96554766370643,KZ,Lambe- t,"rue Richard Bruneau,433 Leduc Leduc France",0,Lambert
181,UFMSQAVT,IT75P0842672025103222579141,QA,van den Broek,,0,van den Broek Groep
182,BJZJAQND,GB42CODE60529327363572,AQ,Sales Ltda. S.p.A.,Alameda Vicente Ribeiro 57 Vila Jardim Leblon 39639180 Porto RN,1,Sales Ltda.
183,BJZJAQND,GB42CODE60529327363572,AQ,da Paz-Pinto,Luxemburgo,1,da Paz Pinto S.A.
184,BJZJAQND,GB42CODE60529327363572,AQ,Nunes,,1,Nunes
185,BJZJAQND,GB42CODE60529327363572,AQ,Azevedo,,1,Azevedo
186,POZKCUAX,NL17JDUJ7648580428,CU,Barros,"Largo de Cardoso RN,Das Industrias I,Brazil",1,Barros
187,POZKCUAX,NL17JDUJ7648580428,CU,S.a Costa,Castelo Brazil,1,da Costa
188,IOAGBTNX,IT46U8447206086732078963810,BT,Soriano y Fuentes  S.U.,Asturias ES,1,Soriano y Fuentes S.L.
189,IOAGBTNX,IT46U8447206086732078963810,BT,Lisandro Rincón Carballo S.Com.,,1,Lisandro Rincón Carballo S.Com.
190,IOAGBTNX,IT46U8447206086732078963810,BT,Hermanos Calderón S.L.,,1,Hermanos Calderón S.L.
191,IOAGBTNX,IT46U8447206086732078963810,BT,Hotel Pont S.L.,Rambla Rosalva Cuéllar 92 Puerta 7  Guadalajara 16018,1,Hotel Pont S.L.
192,WCXYTOUF,DE20269240255264384954,TO,Michel SA,,1,Michel SA
193,WCXYTOUF,DE20269240255264384954,TO,Descamps .Cpn.,,1,Descamps
194,WCXYTOUF,DE20269240255264384954,TO,Hoarau Bonnin S.A.S.,,1,Hoarau Bonnin S.A.S.
195,WCXYTOUF,DE20269240255264384954,TO,Leroy et Fils,,1,Leroy et Fils
196,HFCOGPKT,GB03DBZQ04417986665580,GP,Silva Società per Azioni S.C,,0,Silva S/A
197,DMWEHUUJ,NL11ETTG8695335713,HU,Roberts  Butcher S.N.C,United Kingdom,0,Roberts-Butcher
198,KJSYFICL,ES5634142407851602841194,FI,da Conceição,,1,da Conceição
199,KJSYFICL,ES5634142407851602841194,FI,Fogaça e Filhos,,1,Fogaça e Filhos
