,BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
97,NRAPCFV0,NL18OXSO2726387518,CF,"Villegas, Moore and Carpenter",,1,"Villegas, Moore and Carpenter"
98,NRAPCFV0,NL18OXSO2726387518,CF,"Fernandez, Walsh and Evans",,1,"Fernandez, Walsh and Evans"
99,ULDLSDBZ,GB51DMIP27303540585231,SD,Rosendo Arana Nadal S.Com.,,1,Rosendo Arana Nadal S.Com.
100,ULDLSDBZ,GB51DMIP27303540585231,SD,Hnos Salvà S.L.N.E,Rambla de Florentina Alemany9  Zamor/10180,1,Hnos Salvà S.L.N.E
101,ULDLSDBZ,GB51DMIP27303540585231,SD,Hermanos Tejedor,Callejón de José Luis Prats 327 Piso  18121 Cuenca Spain,1,Hermanos Tejedor S.L.
102,ULDLSDBZ,GB51DMIP27303540585231,SD,Hnos  Sebastián S.Com.,Guipúzcoa ES,1,Hnos Sebastián S.Com.
103,OCNOGAM0,FR3652645307962280849552950,GA,Aragão - ME,41511-101 da Cunha do Sul Vila Nova,1,Aragão - ME
104,OCNOGAM0,FR3652645307962280849552950,GA,Costela e Filhos,Brazil,1,Costela e Filhos
105,ZUGYSRUS,DE61813720195607857553,SR,Freitas,"Qudra Novaes,PA Pirineus (PA)  BR",0,Freitas
106,KNJPMRAB,IT11N5313739936197885849671,MR,Blin Maillet et Fils,,0,Blin Maillet et Fils
107,LBGXSCON,ES8377757276982919023736,SC,Vargas y Guzman S.A.,,1,Vargas y Guzman S.A.
108,LBGXSCON,ES8377757276982919023736,SC,Portero y Sarmiento S.A.,Albacete,1,Portero y Sarmiento S.A.
109,WCWDHUFW,NL47OHUJ8253703875,HU,Porto Mendes e Filhos,,1,Porto Mendes e Filhos
110,WCWDHUFW,NL47OHUJ8253703875,HU,Souza - ME,,1,Souza - ME
111,BSFLPYIG,NL10SLYS9371979095,PY,Flink & Schilt,,1,Flink & Schilt
112,BSFLPYIG,NL10SLYS9371979095,PY,Royal van der Avoirt,5763 BM-Loosrecht,1,Royal van der Avoirt
113,IGVBJPG2,ES8216150399830116087285,JP,Begum-Slater,,1,Begum-Slater
114,IGVBJPG2,ES8216150399830116087285,JP,Price LLC,West Trevorfurt GB,1,Price LLC
115,ZUWCSXR1,GB82IIED37630626260432,SX,"Burgess,- Hammond",,0,"Burgess, Hammond and Davies"
116,OCEQTVPR,FR8302706525551180743061827,TV,Conradi Rosemann GmbH & Co. OHG,,0,Conradi Rosemann GmbH & Co. OHG
117,CBARAIZJ,DE17476730672265302456,AI,Dup.  é,,0,Dupré
118,LWMXLYI1,NL68MLGL7704348876,LY,Bryant-Gough,Abbie street Jenkinsmouth  United Kingdm,1,Bryant-Gough
119,LWMXLYI1,NL68MLGL7704348876,LY,Mann and Sons,,1,Mann and Sons
120,QGJPZAYI,ES9772170774818922074298,ZA,Charpentier SA,42 rue de Blanc  55975 GuérinBourg,0,Charpentier
121,ZJLIBHSS,FR4295669209936959558460036,BH,Harris and Sons,East Kimberlyview US,1,Harris and Sons
122,ZJLIBHSS,FR4295669209936959558460036,BH,Barker-Allen,,1,Barker-Allen
123,LRBKNOWP,NL15VPZX0556293944,NO,AkzoNobel Services,Aadorp Netherlands,0,AkzoNobel
124,GQMZIROJ,GB23MNRL58763506187161,IR,Peron/,rue de Gomes  3 MartelBourg/MartelBourg-France,0,Peron SA
125,MEHXMZPR,ES7930624709754603623899,MZ,Klotz GbR Grp,,0,Klotz GbR
126,FKNBMSXW,GB70BFBH00034610897956,MS,Richardson Price S.D.F.,,0,Richardson-Price
127,RMWGKRU2,GB80TEOR56475739138581,KR,Moura e Filhos,,1,Moura e Filhos
128,RMWGKRU2,GB80TEOR56475739138581,KR,Barbosa,,1,Barbosa
129,PLTOSAPY,ES7998833282587568971744,SA,Taylor LLC,,1,Taylor LLC
130,PLTOSAPY,ES7998833282587568971744,SA,George Inc,,1,George Inc
131,TFTCDEMS,ES1903226813973661782788,DE,Bigot,,0,Bigot S.A.
132,FGEMETQU,NL12CREX9047502490,ET,Antúnez y Franco,,0,Antúnez y Franco S.Coop.
133,UNHQGDOY,IT45H3496554731675328940402,GD,Gonzalez-Moore,390 40279 Jefrey Glen/ort Joshua,1,Gonzalez-Moore
134,UNHQGDOY,IT45H3496554731675328940402,GD,Newton Long,,1,Newton-Long
135,UNHQGDOY,IT45H3496554731675328940402,GD,Meyers Group,- -  -,1,Meyers Group
136,UNHQGDOY,IT45H3496554731675328940402,GD,Griffith Inc,,1,Griffith Inc
137,PGIEFMRP,IT98E4893978455761953446537,FM,"Parmitano, Pisani e Vendetti Grp",,0,"Parmitano, Pisani e Vendetti Group"
138,PIDPVEHP,DE53049834325867378006,VE,Vallée,,0,Vallée
139,TTCPLBDN,GB71DNHL66757098376098,LB,Mayte Bartolomé S.Com.,_ _ __,0,Mayte Bartolomé Ricart S.Com.
140,SKNECCFZ,ES3105602526197752999885,CC,Rocha Corp,,1,Rocha
141,SKNECCFZ,ES3105602526197752999885,CC,Santos,ES  Viaduto Raquel Alves Independência,1,Santos
142,SKNECCFZ,ES3105602526197752999885,CC,Fernandes - EI,,1,Fernandes - EI
143,ITYZINRF,NL76GYYC4202431743,IN,Hill-Green,Kelly Branch Apt. 568 5277 75858/Frzierbury(KS) United States,1,Hill-Green
144,ITYZINRF,NL76GYYC4202431743,IN,Harris Inds Sons,United States,1,Harris and Sons
145,ITYZINRF,NL76GYYC4202431743,IN,"Diaz, Johnson Inds Sexton",United States,1,"Diaz, Johnson and Sexton"
146,FBYNNRKE,ES3050938942154855936252,NR,de Koning  Gp.,,0,de Koning Groep
147,FOLEUARN,IT50U1658925327465701833416,UA,van 't Houteveen & Arent,,0,van 't Houteveen & Arent
148,SHLMTNXR,DE29787591815491914343,TN,van Embden BV,& & &&,0,van Embden BV
149,GJLNISHN,IT44V0318569917699497348623,IS,Aureliano.Soria Pastor/,,0,Aureliano Soria Pastor S.A.D
150,XFUCTZHZ,IT86E4029614467795496819884,TZ,Winnrich Groep,,0,Winnrich Groep
151,OWOBCZWQ,ES3424182073925567552587,CZ,Cunha,,0,Cunha
152,PNJBALDP,IT66N1472259011389798935750,AL,Benson-Hancock,,1,Benson-Hancock
153,PNJBALDP,IT66N1472259011389798935750,AL,Lane-Turner,,1,Lane-Turner
154,FAIMGPTQ,IT73E3897753216657866708315,GP,Despacho - Blanca - S.L.U.,,0,Despacho Blanca S.L.U.
155,CIYLBOTV,ES5158898069835526029224,BO,Cerdán y Reyes S.L.L.,Cañada Saturnina Valdés 2 Piso 47270 Ávila-Spain,1,Cerdán y Reyes S.L.L.
156,CIYLBOTV,ES5158898069835526029224,BO,Lumbreras y Aroca S.C.P,"Camino de Cristóbal Armas 56 Pueta 8 ,Málaga  49223",1,Lumbreras y Aroca S.C.P
157,IHEGBVZR,FR6868553474185617210452443,BV,Restauración EV S.C.P,Spain,1,Restauración EV S.C.P
158,IHEGBVZR,FR6868553474185617210452443,BV,Finanzas Inteligentes S.L.L.,,1,Finanzas Inteligentes S.L.L.
159,NICLPNUW,GB94ZMKZ86172511805353,PN,Devaux  et Fils,,0,Devaux et Fils
160,TFSANIFZ,GB51RWOX83983458331061,NI,May Sutton,Bailey lake ClarkestadUnited Kingdom,0,May-Sutton
161,KUCIALYH,IT39E6154569269474403055070,AL,Tecnologías Iberia S.C,,0,Tecnologías Iberia S.L.
162,XMICCKRW,FR9298387539332556585835802,CK,Wilson,,0,Wilson Ltd
