,BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
132,GKFNUYLE,GB11BQBX02076197175822,UY,Herrmann .Schulz  .e.V.,Pohlgase Sankt Goarshausen/Sankt Goarshausen Germany,0,Herrmann Schulz e.V.
133,GKFNUYLE,GB11BQBX02076197175822,UY,Herrmann - Schulz.e.V.,,0,Herrmann Schulz e.V.
134,GKFNUYLE,GB11BQBX02076197175822,UY,"Herrmann/Schulz,e.V.","Pohlgasse,Sankt Goarshausen  Sankt Goarshausen-Germany",0,Herrmann Schulz e.V.
135,GKFNUYLE,GB11BQBX02076197175822,UY,Herrmann. Schulz .e.V.,Pohlgasse Sankt Goarshausen-Sankt Goarshausen Germany,0,Herrmann Schulz e.V.
136,GKFNUYLE,GB11BQBX02076197175822,UY,Herrmann-Schulz .e.V.,,0,Herrmann Schulz e.V.
137,GKFNUYLE,GB11BQBX02076197175822,UY,Herrmann-Schulz- e.V.,,0,Herrmann Schulz e.V.
138,GKFNUYLE,GB11BQBX02076197175822,UY,Herrmann .Schulz .e.V.,,0,Herrmann Schulz e.V.
139,GKFNUYLE,GB11BQBX02076197175822,UY,Herrmann .Schulz - e.V.,,0,Herrmann Schulz e.V.
140,GKFNUYLE,GB11BQBX02076197175822,UY,"Herrmann-Schulz,e.V.",,0,Herrmann Schulz e.V.
141,KEJFBHGQ,DE39699503199068323321,BH,Familia Martinez S.Com.,,0,Familia Martinez S.Com.
142,KEJFBHGQ,DE39699503199068323321,BH,Familia-Martinez,Asturias ES,0,Familia Martinez S.Com.
143,KEJFBHGQ,DE39699503199068323321,BH,Familia.Martinez,19714 Asturias,0,Familia Martinez S.Com.
144,KEJFBHGQ,DE39699503199068323321,BH,Familia- Martinez/S.Com.,Asturias Spain,0,Familia Martinez S.Com.
145,KEJFBHGQ,DE39699503199068323321,BH,"Familia,Martinez.S.Com.",,0,Familia Martinez S.Com.
146,KEJFBHGQ,DE39699503199068323321,BH,Familia-Martinez .S.Com.,,0,Familia Martinez S.Com.
147,KEJFBHGQ,DE39699503199068323321,BH,Familia/Martinez.S.Com.,,0,Familia Martinez S.Com.
148,KEJFBHGQ,DE39699503199068323321,BH,Familia/Martinez .S.Com.,,0,Familia Martinez S.Com.
149,KEJFBHGQ,DE39699503199068323321,BH,Familia - Martinez,,0,Familia Martinez S.Com.
150,KEJFBHGQ,DE39699503199068323321,BH,Familia .Martinez/S.Com.,,0,Familia Martinez S.Com.
151,KEJFBHGQ,DE39699503199068323321,BH,Familia-Martinez,,0,Familia Martinez S.Com.
152,ZVRMMWXT,ES6354706026508988410308,MW,Campbell Duncan,,0,Campbell-Duncan
153,ZVRMMWXT,ES6354706026508988410308,MW,Campbell Duncan S.A.P.A.,&  &&,0,Campbell-Duncan
154,ZVRMMWXT,ES6354706026508988410308,MW,Campbell - Duncan,,0,Campbell-Duncan
155,ZVRMMWXT,ES6354706026508988410308,MW,Campbell- Duncan-,United ingdom,0,Campbell-Duncan
156,ZVRMMWXT,ES6354706026508988410308,MW,Campbell.Duncan  - SAPA,United Kingdom,0,Campbell-Duncan
157,ZVRMMWXT,ES6354706026508988410308,MW,Campbell .Duncan .,Page cliff/Thomashaven,0,Campbell-Duncan
158,ZVRMMWXT,ES6354706026508988410308,MW,Campbell - Duncan - S.A.P.A,United Kingdom,0,Campbell-Duncan
159,ZVRMMWXT,ES6354706026508988410308,MW,Campbell Duncan .SAPA,Page cliff  Thomashaven GB,0,Campbell-Duncan
160,ZVRMMWXT,ES6354706026508988410308,MW,Campbell-Duncan/S.a.p.a.,,0,Campbell-Duncan
161,ZVRMMWXT,ES6354706026508988410308,MW,Campbell Duncan/S.a.p.a.,W1 1UZ-Thoashaven,0,Campbell-Duncan
162,ZVRMMWXT,ES6354706026508988410308,MW,Campbell Duncan/S.a.p.a,,0,Campbell-Duncan
163,ZVRMMWXT,ES6354706026508988410308,MW,Campbell-Duncan - SAPA,"Page cliff-Thomashaven,United Kingdom",0,Campbell-Duncan
164,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado   EI,17387056 Camargo do Sul Vla Ipiranga,0,Duarte Machado - EI
165,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado   EI,,0,Duarte Machado - EI
166,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado    EI,Vila Ipiranga,0,Duarte Machado - EI
167,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado -   EI,,0,Duarte Machado - EI
168,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado  - EI,,0,Duarte Machado - EI
169,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado  - - EI,Vila Ipiranga Brazil,0,Duarte Machado - EI
170,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado   EI,,0,Duarte Machado - EI
171,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte  Machado,Vila Ipiranga BR,0,Duarte Machado - EI
172,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte .Machado,"Largo Bella das Neves 797-Vila Ipiranga 17387056 Camargo do Sul,MT",0,Duarte Machado - EI
173,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado  /EI,Vila Ipiranga Brazil,0,Duarte Machado - EI
174,GGKOSIVQ,GB58ZNAM05895673406052,SI,Duarte Machado  /EI,Vila Ipiranga Brazil,0,Duarte Machado - EI
175,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá Ltda.,Brazil,0,Viana Sá Ltda.
176,NUSWCCJK,ES4022070000707927670783,CC,Viana,"Vila de Fogaça/GO Vila São João Batista,GO Brazil",0,Viana Sá Ltda.
177,NUSWCCJK,ES4022070000707927670783,CC,Viana,,0,Viana Sá Ltda.
178,NUSWCCJK,ES4022070000707927670783,CC,Viana S.C. Ltda.,38678-851 Alves de Sales  Vila São João Batista,0,Viana Sá Ltda.
179,NUSWCCJK,ES4022070000707927670783,CC,Viana,Vila São João Batista,0,Viana Sá Ltda.
180,NUSWCCJK,ES4022070000707927670783,CC,Viana S.U. Ltda.,,0,Viana Sá Ltda.
181,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá,,0,Viana Sá Ltda.
182,NUSWCCJK,ES4022070000707927670783,CC,Viana S.C Ltda.,## ##,0,Viana Sá Ltda.
183,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá,,0,Viana Sá Ltda.
184,NUSWCCJK,ES4022070000707927670783,CC,Viana  Sá LTd.,,0,Viana Sá Ltda.
185,NUSWCCJK,ES4022070000707927670783,CC,Viana S.C,Vila São João Batista BR,0,Viana Sá Ltda.
186,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá,38678-851 Alves de Sales Vila São João Batista,0,Viana Sá Ltda.
187,NUSWCCJK,ES4022070000707927670783,CC,Viana S.a.,,0,Viana Sá Ltda.
188,NUSWCCJK,ES4022070000707927670783,CC,Viana S.C. Ltda.,Vila de Fogaça GO Vila São João Batista (GO) BR,0,Viana Sá Ltda.
189,NUSWCCJK,ES4022070000707927670783,CC,Viana S.C/Ltda.,,0,Viana Sá Ltda.
190,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá Ltd,,0,Viana Sá Ltda.
191,NUSWCCJK,ES4022070000707927670783,CC,Viana .Sá Limited,Brazil,0,Viana Sá Ltda.
192,NUSWCCJK,ES4022070000707927670783,CC,Viana,,0,Viana Sá Ltda.
193,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá L.t.d.,,0,Viana Sá Ltda.
194,NUSWCCJK,ES4022070000707927670783,CC,Viana,"Vila de Fogaça,GO-Vila São João Batista/GO  BR",0,Viana Sá Ltda.
195,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá,Vila São João Batista,0,Viana Sá Ltda.
196,NUSWCCJK,ES4022070000707927670783,CC,Viana,Vila São João Batista BR,0,Viana Sá Ltda.
197,NUSWCCJK,ES4022070000707927670783,CC,Viana,,0,Viana Sá Ltda.
198,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá L.t.d.,,0,Viana Sá Ltda.
199,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá,Vila São João Batista,0,Viana Sá Ltda.
200,NUSWCCJK,ES4022070000707927670783,CC,Viana S.a. Ltda.,&,0,Viana Sá Ltda.
201,NUSWCCJK,ES4022070000707927670783,CC,Viana S.C. Ltda.,,0,Viana Sá Ltda.
202,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá LTD,Vila de Fogaça-797  Vila São João Batista 38678-51 Alves de Sales GO,0,Viana Sá Ltda.
203,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá.L.t.d.,,0,Viana Sá Ltda.
204,NUSWCCJK,ES4022070000707927670783,CC,Viana S.C. Ltda.,Vila de Fogaça 797/Vila São João Batista  38678-851 Alves de Sales-GO,0,Viana Sá Ltda.
205,NUSWCCJK,ES4022070000707927670783,CC,Viana/Sá Limited,,0,Viana Sá Ltda.
206,NUSWCCJK,ES4022070000707927670783,CC,Viana,Vila de Fogaça GO Vila São João Batista GO/BR,0,Viana Sá Ltda.
207,NUSWCCJK,ES4022070000707927670783,CC,Viana Sá Ltée,,0,Viana Sá Ltda.
208,NUSWCCJK,ES4022070000707927670783,CC,Viana,38678-851 Alves de Sales  Vila São João Batista,0,Viana Sá Ltda.
209,NUSWCCJK,ES4022070000707927670783,CC,Viana S.U.,,0,Viana Sá Ltda.
210,TTYPSNQW,NL75PWNS9001165799,SN,"Cantu, Wood and Villegas",,1,"Cantu, Wood and Villegas"
211,TTYPSNQW,NL75PWNS9001165799,SN,Cook-Warren,,1,Cook-Warren
212,TTYPSNQW,NL75PWNS9001165799,SN,Cook Warren SpA ,,1,Cook-Warren
213,TTYPSNQW,NL75PWNS9001165799,SN,Cook Warren,,1,Cook-Warren
214,TTYPSNQW,NL75PWNS9001165799,SN,Cook Warren,,1,Cook-Warren
215,TTYPSNQW,NL75PWNS9001165799,SN,Cook Warren,,1,Cook-Warren
216,TTYPSNQW,NL75PWNS9001165799,SN,Cook Warren,"Stacy Fork Suite 17664818 42573,Emilyille/United States",1,Cook-Warren
217,TTYPSNQW,NL75PWNS9001165799,SN,Cook Warren- S.P.A.,64818 42573 Stacy Fork Suite 176 Emilyville,1,Cook-Warren
218,TTYPSNQW,NL75PWNS9001165799,SN,Cook Warren S.p.A.,,1,Cook-Warren
219,TTYPSNQW,NL75PWNS9001165799,SN,Rangel Inc,Port Jeffreyshire,1,Rangel Inc
220,TTYPSNQW,NL75PWNS9001165799,SN,Jacobson-Benson,,1,Jacobson-Benson
