BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
GVWEVGVE,GB43MASM58096343772672,VG,Figuerola y asociados S.Com.,,0,Figuerola y asociados S.Com.
GVWEVGVE,GB43MASM58096343772672,VG,Figuerola y asociados/S.Com.,,0,Figuerola y asociados S.Com.
GVWEVGVE,GB43MASM58096343772672,VG,Figuerola y asociados S.Com.,Plaza Soraya Landa 32 Puerta  32585 CastellónES,0,Figuerola y asociados S.Com.
GVWEVGVE,GB43MASM58096343772672,VG,Figuerola y asociados S.Com.,,0,Figuerola y asociados S.Com.
GVWEVGVE,GB43MASM58096343772672,VG,Figuerola y asociados S.Com.,,0,Figuerola y asociados S.Com.
ZTROGDJH,GB29HJSI08824683668712,GD,Davey-Fuller,,0,Davey-Fuller
ZTROGDJH,GB29HJSI08824683668712,GD,Davey Fuller,,0,Davey-Fuller
ZTROGDJH,GB29HJSI08824683668712,GD,Davey Fuller,Cliveborough United Kingdom,0,Davey-Fuller
ZTROGDJH,GB29HJSI08824683668712,GD,Davey Fuller,Cliveborough GB,0,Davey-Fuller
ZTROGDJH,GB29HJSI08824683668712,GD,Davey Fuller Corp,Cliveborough GB,0,Davey-Fuller
KITSIQXO,DE02536776288713024370,IQ,"Johnson, Rivera and Baker",,1,"Johnson, Rivera and Baker"
KITSIQXO,DE02536776288713024370,IQ,"Johnson,- Rivera Baker",Caleb Squares  6592 21383 New Johnstad(OH) United States,1,"Johnson, Rivera and Baker"
KITSIQXO,DE02536776288713024370,IQ,"Johnson, Rivera Baker",,1,"Johnson, Rivera and Baker"
KITSIQXO,DE02536776288713024370,IQ,"Johnson, Rivera.Baker",,1,"Johnson, Rivera and Baker"
KITSIQXO,DE02536776288713024370,IQ,"Johnson, Rivera-",,1,"Johnson, Rivera and Baker"
KITSIQXO,DE02536776288713024370,IQ,"Clark, Coleman and Dean",,1,"Clark, Coleman and Dean"
KITSIQXO,DE02536776288713024370,IQ,"Kidd, Hensley and Hamilton",Lewiston,1,"Kidd, Hensley and Hamilton"
KITSIQXO,DE02536776288713024370,IQ,Francis Group,,1,Francis Group
ZSYHQAKW,ES6792423609758879828463,QA,"Magnani, Jilani e Bignami SPA",,0,"Magnani, Jilani e Bignami SPA"
ZSYHQAKW,ES6792423609758879828463,QA,"Magnani,- Jilani e Bignami",,0,"Magnani, Jilani e Bignami SPA"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, Boyd and Todd",,0,"Curry, Boyd and Todd"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, Boyd Inds.  Todd",United Staes,0,"Curry, Boyd and Todd"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, .Boyd Ind./Todd",6148 91825  Bonnie Club South Micheal,0,"Curry, Boyd and Todd"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, Boyd",,0,"Curry, Boyd and Todd"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, Boyd Inds Todd",,0,"Curry, Boyd and Todd"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, Boyd",,0,"Curry, Boyd and Todd"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, Boyd Inds. Todd",South Micheal United States,0,"Curry, Boyd and Todd"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, Boyd",,0,"Curry, Boyd and Todd"
PVEQHKUD,IT58U6230968546380723434011,HK,"Curry, Boyd Inds. Todd",91825 South Micheal,0,"Curry, Boyd and Todd"
NCOGSSOP,DE71308093757820212827,SS,Desarrollo Guerra S.A.,,1,Desarrollo Guerra S.A.
NCOGSSOP,DE71308093757820212827,SS,Claudia Rius Salom S.L.N.E,,1,Claudia Rius Salom S.L.N.E
NCOGSSOP,DE71308093757820212827,SS,Claudia Rius Salom S.L.N.E,,1,Claudia Rius Salom S.L.N.E
NCOGSSOP,DE71308093757820212827,SS,Claudia Rius Salom S.L.N.E,,1,Claudia Rius Salom S.L.N.E
NCOGSSOP,DE71308093757820212827,SS,Inmobiliaria OW S.Com.,,1,Inmobiliaria OW S.Com.
PGHNMSJJ,DE77168058825277561269,MS,Rowley PLC,,0,Rowley PLC
PGHNMSJJ,DE77168058825277561269,MS,Rowley PLC S.d.f.,,0,Rowley PLC
PGHNMSJJ,DE77168058825277561269,MS,Rowley pLC SDF,,0,Rowley PLC
OKEEGRY0,DE02268822904638342004,GR,Slagmolen & Feltzer,Linahof Steyl Steyl Netherlands,1,Slagmolen & Feltzer
OKEEGRY0,DE02268822904638342004,GR,Meyer Groep,,1,Meyer Groep
OKEEGRY0,DE02268822904638342004,GR,Meyer.,,1,Meyer Groep
OKEEGRY0,DE02268822904638342004,GR,Pieters NV,,1,Pieters NV
OKEEGRY0,DE02268822904638342004,GR,Pieters NV,,1,Pieters NV
OKEEGRY0,DE02268822904638342004,GR,Pieters NV,.  .  ..,1,Pieters NV
OKEEGRY0,DE02268822904638342004,GR,Pieters NV SA,,1,Pieters NV
OKEEGRY0,DE02268822904638342004,GR,Pieters  NV S.a.s.,3847 DD  Vasse,1,Pieters NV
OKEEGRY0,DE02268822904638342004,GR,Pieters NV SA,"Imkstraat  46  3847 DD,Vasse",1,Pieters NV
OKEEGRY0,DE02268822904638342004,GR,Denkavit International,Bunde  AminapadBunde,1,Denkavit International
YSQBETBL,ES7706676413959759053206,ET,da Mota,,1,da Mota
YSQBETBL,ES7706676413959759053206,ET,Cardoso da Rocha S/A,& &,1,Cardoso da Rocha S/A
YSQBETBL,ES7706676413959759053206,ET,Correia e Filhos,,1,Correia e Filhos
YSQBETBL,ES7706676413959759053206,ET,Pinto,,1,Pinto
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos y asociados S.A.,,0,Infraestructuras Santos y asociados S.A.
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos y asociados SA,,0,Infraestructuras Santos y asociados S.A.
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos  y asociados S.a.s.,.  .  .,0,Infraestructuras Santos y asociados S.A.
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos y asociados S.U.,"06847,Málaga",0,Infraestructuras Santos y asociados S.A.
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos asociados SAS,,0,Infraestructuras Santos y asociados S.A.
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos y asociados S.P.A,Málaga ES,0,Infraestructuras Santos y asociados S.A.
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos y asociados,,0,Infraestructuras Santos y asociados S.A.
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos y asociados,,0,Infraestructuras Santos y asociados S.A.
MGWJMNMI,GB62SMYN24398015708704,MN,Infraestructuras Santos y asociados SA,,0,Infraestructuras Santos y asociados S.A.
OCDLPWI1,GB23ZKUV85398885639677,PW,Holzapfel Jessel KG,,0,Holzapfel Jessel KG
OCDLPWI1,GB23ZKUV85398885639677,PW,Holzapfel Jessel KG,,0,Holzapfel Jessel KG
DFRLBITU,GB25IFAS08797317058004,BI,Peixoto Vieira Ltda.,,0,Peixoto Vieira Ltda.
DFRLBITU,GB25IFAS08797317058004,BI,Peixoto Vieira. LTD,,0,Peixoto Vieira Ltda.
DFRLBITU,GB25IFAS08797317058004,BI,Peixoto  Vieira,Fazenda Melissa Pereira BA Serra Verde BA-Brazil,0,Peixoto Vieira Ltda.
DFRLBITU,GB25IFAS08797317058004,BI,Peixoto Vieira,Serra Verde Brazil,0,Peixoto Vieira Ltda.
DFRLBITU,GB25IFAS08797317058004,BI,Peixoto Vieira,Serra Verde Brazil,0,Peixoto Vieira Ltda.
DFRLBITU,GB25IFAS08797317058004,BI,Peixoto Vieira,,0,Peixoto Vieira Ltda.
LHZAKGJY,GB08JVPT32834970397163,KG,"Asmundo, Mennea e Foa SPA",Igliano Italia,0,"Asmundo, Mennea e Foa SPA"
LHZAKGJY,GB08JVPT32834970397163,KG,"Asmundo, Mennea.e Foa",Igliano IT,0,"Asmundo, Mennea e Foa SPA"
LHZAKGJY,GB08JVPT32834970397163,KG,"Asmundo, Mennea e Foa S.a.","Rotonda Adinolfi/3  Appartamento 5,12060/Igliano CN",0,"Asmundo, Mennea e Foa SPA"
LHZAKGJY,GB08JVPT32834970397163,KG,"Asmundo, - Mennea  e,",,0,"Asmundo, Mennea e Foa SPA"
LHZAKGJY,GB08JVPT32834970397163,KG,"Asmundo,,Mennea Foa","12060,Igliano",0,"Asmundo, Mennea e Foa SPA"
LHZAKGJY,GB08JVPT32834970397163,KG,"Asmundo, Mennea e Foa",Igliano,0,"Asmundo, Mennea e Foa SPA"
LHZAKGJY,GB08JVPT32834970397163,KG,"Asmundo, Mennea e Foa SpA",,0,"Asmundo, Mennea e Foa SPA"
LHZAKGJY,GB08JVPT32834970397163,KG,"Asmundo, Mennea  e Foa",,0,"Asmundo, Mennea e Foa SPA"
QGLCALOM,ES9880448155240535797617,AL,Gremese e figli,"Incrocio Cafarchia  Appartamento 1,Bazzano  BO IT",0,Gremese e figli
QGLCALOM,ES9880448155240535797617,AL,Gremese  e figli,,0,Gremese e figli
SYRFVCG2,GB34VYBN30946950561380,VC,Oliveira,,1,Oliveira
SYRFVCG2,GB34VYBN30946950561380,VC,Cunha e Filhos,Vale da Cunha  AP Vila Ecológica (AP)Brazil,1,Cunha e Filhos
SYRFVCG2,GB34VYBN30946950561380,VC,Cunha e Filhos,,1,Cunha e Filhos
CTQUATLX,FR6366670566689626014203304,AT,Richards Inc,,1,Richards Inc
CTQUATLX,FR6366670566689626014203304,AT,Frost-Tucker,Markfurt,1,Frost-Tucker
CTQUATLX,FR6366670566689626014203304,AT,Frost Tucker,584/Smith ferry  Markfurt,1,Frost-Tucker
CTQUATLX,FR6366670566689626014203304,AT,Frost Tucker,. . ..,1,Frost-Tucker
CTQUATLX,FR6366670566689626014203304,AT,Frost  Tucker,M7 2AU Markfurt,1,Frost-Tucker
CTQUATLX,FR6366670566689626014203304,AT,Frost Tucker,,1,Frost-Tucker
CTQUATLX,FR6366670566689626014203304,AT,Frost - Tucker,,1,Frost-Tucker
CTQUATLX,FR6366670566689626014203304,AT,Frost Tucker,,1,Frost-Tucker
CTQUATLX,FR6366670566689626014203304,AT,Frost Tucker,,1,Frost-Tucker
CTQUATLX,FR6366670566689626014203304,AT,Frost Tucker,,1,Frost-Tucker
QLTJDENJ,DE87504945173227243255,DE,Pinto Ltda.,,1,Pinto Ltda.
QLTJDENJ,DE87504945173227243255,DE,Pinto,Fazenda Maria Vitória Fernandes  PIConjunto agoa PI  Brazil,1,Pinto Ltda.
QLTJDENJ,DE87504945173227243255,DE,Melo Barbosa S/A,Cojunto Novaes  AM União/Brazil,1,Melo Barbosa S/A
QLTJDENJ,DE87504945173227243255,DE,Nunes Barros e Filhos,PR-Favela de Caldeira-Ermelinda,1,Nunes Barros e Filhos
JXFRHNVF,GB63FLAL24212868870860,HN,Pozo y asociados S.Com.,,1,Pozo y asociados S.Com.
JXFRHNVF,GB63FLAL24212868870860,HN,Giner y Menéndez S.L.N.E,,1,Giner y Menéndez S.L.N.E
JXFRHNVF,GB63FLAL24212868870860,HN,Giner y Menéndez,"Acceso de Hilda Tormo 7 Teruel,10237",1,Giner y Menéndez S.L.N.E
JXFRHNVF,GB63FLAL24212868870860,HN,Giner y S.L.N.E,Teruel ES,1,Giner y Menéndez S.L.N.E
JXFRHNVF,GB63FLAL24212868870860,HN,Giner y Menéndez S.L.N.E,Spain,1,Giner y Menéndez S.L.N.E
JXFRHNVF,GB63FLAL24212868870860,HN,Giner y Menéndez S.L.N.E,,1,Giner y Menéndez S.L.N.E
JXFRHNVF,GB63FLAL24212868870860,HN,Giner y Menéndez S.L.N.E,,1,Giner y Menéndez S.L.N.E
JXFRHNVF,GB63FLAL24212868870860,HN,Fábrica QJCN S.L.,,1,Fábrica QJCN S.L.
JXFRHNVF,GB63FLAL24212868870860,HN,Fábrica QJCN,,1,Fábrica QJCN S.L.
JXFRHNVF,GB63FLAL24212868870860,HN,Fábrica QJCN SA,,1,Fábrica QJCN S.L.
FYBSPWMV,IT26X0181437665597289745189,PW,"Sollima, Mazzocchi e Salvini SPA",,1,"Sollima, Mazzocchi e Salvini SPA"
FYBSPWMV,IT26X0181437665597289745189,PW,Saffi-Renzi SPA,,1,Saffi-Renzi SPA
