BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
XITFLSQA,GB47WPPY87319313923659,LS,Minería Iberia S.L.,,0,Minería Iberia S.L.
XITFLSQA,GB47WPPY87319313923659,LS,Minería Iberia S.C,43633 Camino de Adelia Hurtado  Segovia,0,Minería Iberia S.L.
XITFLSQA,GB47WPPY87319313923659,LS,Minería .Iberia,Segovia Spain,0,Minería Iberia S.L.
XITFLSQA,GB47WPPY87319313923659,LS,Minería Iberia,,0,Minería Iberia S.L.
XITFLSQA,GB47WPPY87319313923659,LS,Minería Iberia S.C.,,0,Minería Iberia S.L.
XITFLSQA,GB47WPPY87319313923659,LS,Minería  Iberia SA,"Camino de Adelia Hurtado  43633 Segovia,Spain",0,Minería Iberia S.L.
ETECIQHJ,ES6501137715877601505897,IQ,Döhn,,0,Döhn
ETECIQHJ,ES6501137715877601505897,IQ,Döhn S.P.A.,Erbisdorf DE,0,Döhn
ETECIQHJ,ES6501137715877601505897,IQ,Döhn,,0,Döhn
ETECIQHJ,ES6501137715877601505897,IQ,Döhn  S.P.A,30318Erbisdorf,0,Döhn
ETECIQHJ,ES6501137715877601505897,IQ,Döhn  S.p.A.,,0,Döhn
VTDXMMLW,GB84MIQV50132393413287,MM,Trezzini-Cusano s.r.l.,Ottone IT,1,Trezzini-Cusano s.r.l.
VTDXMMLW,GB84MIQV50132393413287,MM,Comeriato-Bottaro SPA,Castellino Del Biferno IT,1,Comeriato-Bottaro SPA
VTDXMMLW,GB84MIQV50132393413287,MM,Vercelloni SPA,83034Casalbore,1,Vercelloni SPA
LTOYGFBG,GB04IMWM88711071643600,GF,"Bailey, Jones and Watson",United Kingdom,1,"Bailey, Jones and Watson"
LTOYGFBG,GB04IMWM88711071643600,GF,"Bailey, Jones Inds. Watson",,1,"Bailey, Jones and Watson"
LTOYGFBG,GB04IMWM88711071643600,GF,"Bailey, Jones",,1,"Bailey, Jones and Watson"
LTOYGFBG,GB04IMWM88711071643600,GF,Farrell and Sons,United Kingdom,1,Farrell and Sons
LTOYGFBG,GB04IMWM88711071643600,GF,Farrell Ind. Sons,,1,Farrell and Sons
LTOYGFBG,GB04IMWM88711071643600,GF,Farrell. Industries,,1,Farrell and Sons
LTOYGFBG,GB04IMWM88711071643600,GF,Hall-Franklin,Carterside GB,1,Hall-Franklin
LTOYGFBG,GB04IMWM88711071643600,GF,Hall Franklin Inc.,,1,Hall-Franklin
LTOYGFBG,GB04IMWM88711071643600,GF,Hall Franklin.,Carterside United Kingdom,1,Hall-Franklin
NEBTSEF2,GB28SOED06848931444117,SE,"Murphy, Thompson and Fuller",,0,"Murphy, Thompson and Fuller"
NEBTSEF2,GB28SOED06848931444117,SE,"Murphy, Thompson Inds Fuller",,0,"Murphy, Thompson and Fuller"
NEBTSEF2,GB28SOED06848931444117,SE,"Murphy, Thompson",,0,"Murphy, Thompson and Fuller"
NEBTSEF2,GB28SOED06848931444117,SE,"Murphy, Thompson",Fleming Greens 41363 58990  South Josephtown KS  United States,0,"Murphy, Thompson and Fuller"
NEBTSEF2,GB28SOED06848931444117,SE,"Murphy, Thompson- Inds. Fuller",,0,"Murphy, Thompson and Fuller"
TIHUNUPE,NL29XQMW0741068350,NU,Pinto S/A,Passarela Rafaela Ribeiro/AC Laranjeiras (AC)-BR,1,Pinto S/A
TIHUNUPE,NL29XQMW0741068350,NU,da Rocha,,1,da Rocha
NBPMCWIZ,DE94205495613857628324,CW,Vieira,,0,Vieira
NBPMCWIZ,DE94205495613857628324,CW,Vieira,,0,Vieira
NBPMCWIZ,DE94205495613857628324,CW,Vieira,,0,Vieira
NBPMCWIZ,DE94205495613857628324,CW,Vie.ra,,0,Vieira
NBPMCWIZ,DE94205495613857628324,CW,Vieira,,0,Vieira
NBPMCWIZ,DE94205495613857628324,CW,Vieira,"Trecho das Neves  AM  Unidas,Brazil",0,Vieira
JLFILRTH,NL67QSHD8997322242,LR,Heijmans,Charlottelaan  Urmond/Urmond Netherlands,1,Heijmans
JLFILRTH,NL67QSHD8997322242,LR,Heijmans,,1,Heijmans
JLFILRTH,NL67QSHD8997322242,LR,Heijmans,Charlottelaan  2/2613HL Urmond,1,Heijmans
JLFILRTH,NL67QSHD8997322242,LR,Heijmans,Urmond NL,1,Heijmans
JLFILRTH,NL67QSHD8997322242,LR,"Heijman,",,1,Heijmans
JLFILRTH,NL67QSHD8997322242,LR,Mangel & Verheij,Lindseyboulevard/Borculo/Borculo  Netherlands,1,Mangel & Verheij
JLFILRTH,NL67QSHD8997322242,LR,Mangel & Verheij,"Borculo,Lindseyboulevard  Borculo",1,Mangel & Verheij
JLFILRTH,NL67QSHD8997322242,LR,Mangel & Verheij,,1,Mangel & Verheij
JLFILRTH,NL67QSHD8997322242,LR,Mangel & Verheij,,1,Mangel & Verheij
JLFILRTH,NL67QSHD8997322242,LR,Mangel &  Verheij,,1,Mangel & Verheij
JLFILRTH,NL67QSHD8997322242,LR,Mangel & Verheij,,1,Mangel & Verheij
GUODCOHQ,ES1215682574142166737780,CO,da Cruz,,0,da Cruz
GUODCOHQ,ES1215682574142166737780,CO,S.a Cruz,Brazil,0,da Cruz
GUODCOHQ,ES1215682574142166737780,CO,Cruz,Vila Mendes ES Concórdia ES  BR,0,da Cruz
GUODCOHQ,ES1215682574142166737780,CO,Cruz,,0,da Cruz
GUODCOHQ,ES1215682574142166737780,CO,Cruz,,0,da Cruz
JUQZLAMP,GB23ZPEX97102363176057,LA,Rovira y asociados S.Coop.,Paseo Nayara Salazar 49809 Segovia Spain,1,Rovira y asociados S.Coop.
JUQZLAMP,GB23ZPEX97102363176057,LA,Familia Montserrat S.Com.,"Via Joel Planas,773,Teruel 47712",1,Familia Montserrat S.Com.
JUQZLAMP,GB23ZPEX97102363176057,LA,Familia Montserrat S.Com.,Teruel,1,Familia Montserrat S.Com.
UJFLFOFG,FR9577429506327198530847891,FO,Rockwell Automation Nederland,,0,Rockwell Automation Nederland
UJFLFOFG,FR9577429506327198530847891,FO,Rockwell Automation Nederland,Sennweg Uithuizermeeden Uithuizermeeden Netherlands,0,Rockwell Automation Nederland
UJFLFOFG,FR9577429506327198530847891,FO,Rockwell Automation Nederland,Uithuizermeeden,0,Rockwell Automation Nederland
UJFLFOFG,FR9577429506327198530847891,FO,Rockwell Automation Nederland,,0,Rockwell Automation Nederland
UJFLFOFG,FR9577429506327198530847891,FO,Rockwell Automation Nederland,,0,Rockwell Automation Nederland
GMYFIQYK,GB79QNFC12473761156467,IQ,Jones & Terry,Krimpen aan den IJssel NL,1,Jones & Terry
GMYFIQYK,GB79QNFC12473761156467,IQ,Jones & Terry,,1,Jones & Terry
GMYFIQYK,GB79QNFC12473761156467,IQ,Jones &  Terry,,1,Jones & Terry
GMYFIQYK,GB79QNFC12473761156467,IQ,Jones &/Terry,"Kayleeweg 747  2665 RJ,Krimpen aan den IJssel",1,Jones & Terry
GMYFIQYK,GB79QNFC12473761156467,IQ,Stichting Tirie,Bontebok Yinthestraat  Bonebok,1,Stichting Tirie
GMYFIQYK,GB79QNFC12473761156467,IQ,Stichting Tirie,,1,Stichting Tirie
GMYFIQYK,GB79QNFC12473761156467,IQ,Stichting. Tirie,Bontebok Netherlands,1,Stichting Tirie
GMYFIQYK,GB79QNFC12473761156467,IQ,Stichting Tirie  SA,Yinthestraat  BonebokBontebok NL,1,Stichting Tirie
GMYFIQYK,GB79QNFC12473761156467,IQ,Stichting Tirie S.p.A.,,1,Stichting Tirie
GMYFIQYK,GB79QNFC12473761156467,IQ,Stichting Tirie,Bontebok NL,1,Stichting Tirie
GMYFIQYK,GB79QNFC12473761156467,IQ,Stichting Tirie.,,1,Stichting Tirie
CBQLAEKD,GB42TZAZ16896519753721,AE,Barnes-Cook,Brandon Rue Apt. 724  40996 93692/Christinaville United States,0,Barnes-Cook
CBQLAEKD,GB42TZAZ16896519753721,AE,Barnes Cook S.C.,"Brandon Rue Apt. 724  4996 93692 Christinaville NM,US",0,Barnes-Cook
CBQLAEKD,GB42TZAZ16896519753721,AE,Barnes Cook S.C.,"Brandon Rue Apt. 724 40996 93692,Christinaville,Unitd States",0,Barnes-Cook
CBQLAEKD,GB42TZAZ16896519753721,AE,Barnes Cook,,0,Barnes-Cook
CBQLAEKD,GB42TZAZ16896519753721,AE,Barnes Cook,4096 93692  Brandon Rue Apt. 724 Christinaville,0,Barnes-Cook
CBQLAEKD,GB42TZAZ16896519753721,AE,Barnes Cook,Christinaville United States,0,Barnes-Cook
CBQLAEKD,GB42TZAZ16896519753721,AE,Barnes Cook -,Brandon Rue Apt. 724 40996 93692 Christinaville (NM) US,0,Barnes-Cook
QBRTMHJD,IT38O8746052359784743859252,MH,Edelmiro Palomino Canals S.L.L.,Paseo Lola Casanovas 9 Puerta36423 Cuta Spain,0,Edelmiro Palomino Canals S.L.L.
QBRTMHJD,IT38O8746052359784743859252,MH,Edelmiro Palomino Canals S r l,,0,Edelmiro Palomino Canals S.L.L.
HJOPARLE,DE72188963827720219746,AR,Breugelensis BV,"Pimstraat 67 1722WX,Daarlerveen",0,Breugelensis BV
HJOPARLE,DE72188963827720219746,AR,Breugelensis BV,,0,Breugelensis BV
HJOPARLE,DE72188963827720219746,AR,Breugelensis/BV,,0,Breugelensis BV
HJOPARLE,DE72188963827720219746,AR,Breugelensis - BV,,0,Breugelensis BV
HJOPARLE,DE72188963827720219746,AR,Breugelensis BV,Pimstraat/Daarlerveen Daarlerveen Netherlands,0,Breugelensis BV
LQLATTUV,GB04MOEE41435424057695,TT,Monti-Bertolucci e figli,Riva Italia,0,Monti-Bertolucci e figli
LQLATTUV,GB04MOEE41435424057695,TT,Monti Bertolucci/e figli SPA,Riva Italia,0,Monti-Bertolucci e figli
LQLATTUV,GB04MOEE41435424057695,TT,Monti - Bertolucci e figli S.p.A.,Riva,0,Monti-Bertolucci e figli
LQLATTUV,GB04MOEE41435424057695,TT,Monti Bertolucci e/figli S.u.,#  #,0,Monti-Bertolucci e figli
LQLATTUV,GB04MOEE41435424057695,TT,Monti Bertolucci e-figli,Italia,0,Monti-Bertolucci e figli
LQLATTUV,GB04MOEE41435424057695,TT,Monti Bertolucci e figli S.a.,,0,Monti-Bertolucci e figli
LQLATTUV,GB04MOEE41435424057695,TT,Monti Bertolucci/e figli-,,0,Monti-Bertolucci e figli
LQLATTUV,GB04MOEE41435424057695,TT,Monti Bertolucci e figli Società per Azioni,,0,Monti-Bertolucci e figli
ZJCRPAHB,DE10036123358051817326,PA,Howell-Walsh,,0,Howell-Walsh
ZJCRPAHB,DE10036123358051817326,PA,Howell- Walsh S.c,,0,Howell-Walsh
ZJCRPAHB,DE10036123358051817326,PA,Howell Walsh,Fowler track  Mariemouth,0,Howell-Walsh
ZJCRPAHB,DE10036123358051817326,PA,Howell Walsh,,0,Howell-Walsh
ZJCRPAHB,DE10036123358051817326,PA,Howell Walsh  S.u.,,0,Howell-Walsh
ZJCRPAHB,DE10036123358051817326,PA,Howell Walsh S.c,,0,Howell-Walsh
ZJCRPAHB,DE10036123358051817326,PA,Howell Walsh S.C,Fowler track Mariemouth,0,Howell-Walsh
ZJCRPAHB,DE10036123358051817326,PA,Howell Walsh,,0,Howell-Walsh
ZJCRPAHB,DE10036123358051817326,PA,Howell -  Walsh S.c.,Mariemouth,0,Howell-Walsh
WATISNVN,NL11NLQJ6515533540,SN,Horton Ltd,,1,Horton Ltd
WATISNVN,NL11NLQJ6515533540,SN,Horton-Ltd S.c r l,,1,Horton Ltd
WATISNVN,NL11NLQJ6515533540,SN,"Holloway, Powell and Richard",,1,"Holloway, Powell and Richard"
WATISNVN,NL11NLQJ6515533540,SN,"Holloway, Powell",Abert Grove/2758 31984-Port Calvintown/TX/United States,1,"Holloway, Powell and Richard"
WATISNVN,NL11NLQJ6515533540,SN,Spencer LLC,,1,Spencer LLC
WATISNVN,NL11NLQJ6515533540,SN,Spencer - LLC/Ltd,,1,Spencer LLC
VXIRKPPG,GB86LCZK42372488936767,KP,Bastiaense NV,,0,Bastiaense NV
VXIRKPPG,GB86LCZK42372488936767,KP,Bastiaense NV Inds,,0,Bastiaense NV
YCVVJMVI,GB74IUQL76593188618286,JM,Costela Rezende e Filhos,. .,0,Costela Rezende e Filhos
YCVVJMVI,GB74IUQL76593188618286,JM,"Costela,Rezende e Filhos",Trevo Melo  AC/São Paulo-AC Brazil,0,Costela Rezende e Filhos
YWNYJPGU,GB89FQZW40372697251405,JP,Neureuther AG,,1,Neureuther AG
YWNYJPGU,GB89FQZW40372697251405,JP,Biggen,89162-Grlitz,1,Biggen
YWNYJPGU,GB89FQZW40372697251405,JP,Rohleder KG,Stadtsteinach,1,Rohleder KG
YWNYJPGU,GB89FQZW40372697251405,JP,Mielcarek GmbH & Co. OHG,,1,Mielcarek GmbH & Co. OHG
AYVKYEVT,GB85LDDB55262168409007,YE,Brocacef,Kikidreef Matsloot-MatslootNL,1,Brocacef
AYVKYEVT,GB85LDDB55262168409007,YE,Royal Schipper,Roermond,1,Royal Schipper
AYVKYEVT,GB85LDDB55262168409007,YE,Alcatel-Lucent,,1,Alcatel-Lucent
AYVKYEVT,GB85LDDB55262168409007,YE,Alcatel  Lucent-SA,,1,Alcatel-Lucent
AYVKYEVT,GB85LDDB55262168409007,YE,Alcatel-Lucent SAS,,1,Alcatel-Lucent
AYVKYEVT,GB85LDDB55262168409007,YE,Alcatel Lucent SA,,1,Alcatel-Lucent
AYVKYEVT,GB85LDDB55262168409007,YE,Alcatel Lucent,Hendrikbaan Glimmen GlimmenNL,1,Alcatel-Lucent
AYVKYEVT,GB85LDDB55262168409007,YE,Alcatel Lucent,,1,Alcatel-Lucent
AYVKYEVT,GB85LDDB55262168409007,YE,Royal Frerichs,,1,Royal Frerichs
SSILIRKQ,NL81GQAA9539071705,IR,Conradi,Germany,1,Conradi
SSILIRKQ,NL81GQAA9539071705,IR,Conradi SA,,1,Conradi
SSILIRKQ,NL81GQAA9539071705,IR,Conradi S.a.s.,Germany,1,Conradi
SSILIRKQ,NL81GQAA9539071705,IR,Rust AG & Co. OHG,,1,Rust AG & Co. OHG
SSILIRKQ,NL81GQAA9539071705,IR,Rust AG & Comp. OHG,,1,Rust AG & Co. OHG
SSILIRKQ,NL81GQAA9539071705,IR,Rust AG & Co OHG,##,1,Rust AG & Co. OHG
SSILIRKQ,NL81GQAA9539071705,IR,Rust AG,,1,Rust AG & Co. OHG
SSILIRKQ,NL81GQAA9539071705,IR,Rust AG - &,Sigmaringen Germany,1,Rust AG & Co. OHG
SSILIRKQ,NL81GQAA9539071705,IR,Keudel Hiller GmbH & Co. KG,,1,Keudel Hiller GmbH & Co. KG
SSILIRKQ,NL81GQAA9539071705,IR,Keudel Hiller GmbH & Company KG,,1,Keudel Hiller GmbH & Co. KG
ZIBVIEPM,DE29638709311340980593,IE,Veltroni Group,Italia,0,Veltroni Group
ZIBVIEPM,DE29638709311340980593,IE,Veltroni Gp. L.t.d.,,0,Veltroni Group
MJOSDKN2,DE48849747116587531541,DK,Zaccardo s.r.l.,,0,Zaccardo s.r.l.
MJOSDKN2,DE48849747116587531541,DK,Zaccardo S.R.L.,,0,Zaccardo s.r.l.
MJOSDKN2,DE48849747116587531541,DK,Zaccardo,Via GiampaoloSigillo Itaia,0,Zaccardo s.r.l.
MJOSDKN2,DE48849747116587531541,DK,Zaccardo S.r.L,Via GiampaoloSigillo  PG IT,0,Zaccardo s.r.l.
MJOSDKN2,DE48849747116587531541,DK,Zaccardo,,0,Zaccardo s.r.l.
MJOSDKN2,DE48849747116587531541,DK,Zaccardo  SRL,Sigillo Italia,0,Zaccardo s.r.l.
MJOSDKN2,DE48849747116587531541,DK,Zaccardo,,0,Zaccardo s.r.l.
MJOSDKN2,DE48849747116587531541,DK,Zaccardo,,0,Zaccardo s.r.l.
IQHAPTWL,DE30807549097470428053,PT,Hartung AG & Co. KGaA,Osterode am Harz/Tamara-Gunpf-Gasse-Osterode am Harz,0,Hartung AG & Co. KGaA
IQHAPTWL,DE30807549097470428053,PT,Hartung AG Company KGaA,Osterode am Harz,0,Hartung AG & Co. KGaA
IQHAPTWL,DE30807549097470428053,PT,Hartung AG & Company KGaA,Osterode am Harz DE,0,Hartung AG & Co. KGaA
IQHAPTWL,DE30807549097470428053,PT,Hartung.AG,Osterode am Harz DE,0,Hartung AG & Co. KGaA
IQHAPTWL,DE30807549097470428053,PT,Hartung AG- & Co. KGaA,ermany,0,Hartung AG & Co. KGaA
IQHAPTWL,DE30807549097470428053,PT,Hartung AG - & Co KGaA,,0,Hartung AG & Co. KGaA
IQHAPTWL,DE30807549097470428053,PT,Hartung AG  & Co KGaA,,0,Hartung AG & Co. KGaA
DZDAGWND,FR6333659484146020481723108,GW,Grupo Alberdi S.Coop.,,1,Grupo Alberdi S.Coop.
DZDAGWND,FR6333659484146020481723108,GW,Grupo Alberdi,,1,Grupo Alberdi S.Coop.
DZDAGWND,FR6333659484146020481723108,GW,Promociones Soler y asociados S.L.,Spin,1,Promociones Soler y asociados S.L.
DZDAGWND,FR6333659484146020481723108,GW,Industrias del Levante S.L.N.E,"Callejón Albina Tormo,29,Burgos 44658",1,Industrias del Levante S.L.N.E
UFWRMERC,IT62R2587117848186675554006,ME,Ajello-Chechi e figli,Monte San Giovanni Campano IT,0,Ajello-Chechi e figli
UFWRMERC,IT62R2587117848186675554006,ME,Ajello Chechi .e figli,,0,Ajello-Chechi e figli
UFWRMERC,IT62R2587117848186675554006,ME,Ajello Chechi e figli,,0,Ajello-Chechi e figli
UFWRMERC,IT62R2587117848186675554006,ME,Ajello Chechi e figli,Monte San Giovanni Campano,0,Ajello-Chechi e figli
UFWRMERC,IT62R2587117848186675554006,ME,Ajello Chechi e figli,Contrada Bosurgi-Piano 8  Monte San Giovanni Campano FR IT,0,Ajello-Chechi e figli
UFWRMERC,IT62R2587117848186675554006,ME,Ajello  Chechi e figli,Monte San Giovanni Campano IT,0,Ajello-Chechi e figli
UFWRMERC,IT62R2587117848186675554006,ME,Ajello Chechi e- figli,,0,Ajello-Chechi e figli
UFWRMERC,IT62R2587117848186675554006,ME,Ajello Chechi e figli,Piano 8 Cotrada Bosurgi Monte San Giovanni Campano,0,Ajello-Chechi e figli
UFWRMERC,IT62R2587117848186675554006,ME,Ajello Chechi e figli,Contrada Bosurgi/Piano 8 Monte San Giovanni Campano/(FR) Itaia,0,Ajello-Chechi e figli
AFQGAUPL,GB62WXAQ63927976852320,AU,Collin,## #,0,Collin
AFQGAUPL,GB62WXAQ63927976852320,AU,"Collin,Gp.",,0,Collin
AFQGAUPL,GB62WXAQ63927976852320,AU,Collin. Group,,0,Collin
AFQGAUPL,GB62WXAQ63927976852320,AU,Collin Grp,avenue Meunier 77 Saint Joseph Saint Joseph France,0,Collin
AFQGAUPL,GB62WXAQ63927976852320,AU,Collin Group,Saint Joseph FR,0,Collin
AFQGAUPL,GB62WXAQ63927976852320,AU,Collin Grp,,0,Collin
IYKRMCIX,GB25UJMY28364222935685,MC,Hein KG,,1,Hein KG
IYKRMCIX,GB25UJMY28364222935685,MC,Hein KG,,1,Hein KG
IYKRMCIX,GB25UJMY28364222935685,MC,Hein KG Global,,1,Hein KG
IYKRMCIX,GB25UJMY28364222935685,MC,Hein KG,,1,Hein KG
IYKRMCIX,GB25UJMY28364222935685,MC,Hein KG,Darmstadt,1,Hein KG
IYKRMCIX,GB25UJMY28364222935685,MC,Rogner KG,Beilngries Germany,1,Rogner KG
IYKRMCIX,GB25UJMY28364222935685,MC,Pohl Schmiedt OHG mbH,,1,Pohl Schmiedt OHG mbH
IYKRMCIX,GB25UJMY28364222935685,MC,Pohl Schmiedt OHG mbH,,1,Pohl Schmiedt OHG mbH
IYKRMCIX,GB25UJMY28364222935685,MC,Pohl Schmiedt - mbH,,1,Pohl Schmiedt OHG mbH
IYKRMCIX,GB25UJMY28364222935685,MC,Pohl Schmiedt OHG mbH,Germany,1,Pohl Schmiedt OHG mbH
IYKRMCIX,GB25UJMY28364222935685,MC,Pohl Schmiedt OHG mbH,,1,Pohl Schmiedt OHG mbH
DBMMKMA0,DE31117795299635510443,KM,Sharp LLC,,0,Sharp LLC
DBMMKMA0,DE31117795299635510443,KM,Sharp  PLCC,,0,Sharp LLC
DBMMKMA0,DE31117795299635510443,KM,Sharp,,0,Sharp LLC
DBMMKMA0,DE31117795299635510443,KM,"Sharp,PLCC",,0,Sharp LLC
DBMMKMA0,DE31117795299635510443,KM,Sharp.,,0,Sharp LLC
DBMMKMA0,DE31117795299635510443,KM,Sharp PLCC,,0,Sharp LLC
DBMMKMA0,DE31117795299635510443,KM,Sharp,Reece forges6/Rosemaryburgh-United Kingdm,0,Sharp LLC
ZFORGYJU,DE29299066448082687896,GY,"Ramos, Gray and Stanton",Morales Row 767 01669/West Emilyville-United States,0,"Ramos, Gray and Stanton"
ZFORGYJU,DE29299066448082687896,GY,"Ramos, Gray Inds Stanton",,0,"Ramos, Gray and Stanton"
ZFORGYJU,DE29299066448082687896,GY,"Ramos, Gray Inds. Stanton",,0,"Ramos, Gray and Stanton"
