,BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
41,FOXCGTFK,FR1294714373017849589255401,GT,van Gemert BV,Westhoek Netherlands,1,van Gemert BV
42,FOXCGTFK,FR1294714373017849589255401,GT,Boer NV,,1,Boer NV
43,FOXCGTFK,FR1294714373017849589255401,GT,van der Horst BV,,1,van der Horst BV
44,FOXCGTFK,FR1294714373017849589255401,GT,van der Horst BV,"Kimdreef,Spanga  Spanga/Netherlands",1,van der Horst BV
45,FOXCGTFK,FR1294714373017849589255401,GT,Bierstraten BV,,1,Bierstraten BV
46,FOXCGTFK,FR1294714373017849589255401,GT,Bierstraten BV SNC,,1,Bierstraten BV
47,FOXCGTFK,FR1294714373017849589255401,GT,Bierstraten BV,,1,Bierstraten BV
48,FOXCGTFK,FR1294714373017849589255401,GT,Bierstraten BV SNC,,1,Bierstraten BV
49,MZHINLIF,GB20PWBT87921873980758,NL,das Neves,Caetano Furquim Brazil,1,das Neves
50,MZHINLIF,GB20PWBT87921873980758,NL,- Neves Società per- Azioni,,1,das Neves
51,MZHINLIF,GB20PWBT87921873980758,NL,S.A.S. Neves Società per Azioni,Caetano Furuim BR,1,das Neves
52,MZHINLIF,GB20PWBT87921873980758,NL,S.a.s. Neves Società per Azioni,,1,das Neves
53,MZHINLIF,GB20PWBT87921873980758,NL,Rocha,Brazil,1,Rocha
54,MZHINLIF,GB20PWBT87921873980758,NL,Rocha S.u.,,1,Rocha
55,MZHINLIF,GB20PWBT87921873980758,NL,Rocha S.C.,Manacas,1,Rocha
56,MZHINLIF,GB20PWBT87921873980758,NL,Rocha SA,"MG  Trecho de Almeida,Manacas",1,Rocha
57,MZHINLIF,GB20PWBT87921873980758,NL,Porto e Filhos,,1,Porto e Filhos
58,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo - ME,Olhos Dágua,0,Duarte Macedo - ME
59,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo .  ME SNC,,0,Duarte Macedo - ME
60,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo   ME SNC,,0,Duarte Macedo - ME
61,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo  . ME -,Olhos Dágua Brazil,0,Duarte Macedo - ME
62,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo   ME SNC,,0,Duarte Macedo - ME
63,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo   ME SNC,Olhos D'água Brazil,0,Duarte Macedo - ME
64,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte  Macedo   ME,Olhos D'água Brazil,0,Duarte Macedo - ME
65,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo   ME S.N.C.,,0,Duarte Macedo - ME
66,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo   .ME,,0,Duarte Macedo - ME
67,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo   ME S.N.C,&,0,Duarte Macedo - ME
68,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo . ME/,,0,Duarte Macedo - ME
69,LGXUKWT2,GB78OXKT12551831115165,KW,"Duarte Macedo,  ME SNC",Viela AragãoRO Olhos Dágua (RO) Brazil,0,Duarte Macedo - ME
70,LGXUKWT2,GB78OXKT12551831115165,KW,Duarte Macedo- -  ME SNC,,0,Duarte Macedo - ME
71,LGXUKWT2,GB78OXKT12551831115165,KW,"Duarte Macedo .,ME S.N.C",,0,Duarte Macedo - ME
72,JKFDGRCM,GB94XAVF65857461042162,GR,Pimenta,Embaúbas Brazil,0,Pimenta
73,JKFDGRCM,GB94XAVF65857461042162,GR,Pimenta Ptnrs.,Embaúbas BR,0,Pimenta
74,JKFDGRCM,GB94XAVF65857461042162,GR,Pimenta Partners,"Trevo Maria Luísa Fonseca AC  Embaúbas,AC BR",0,Pimenta
75,JKFDGRCM,GB94XAVF65857461042162,GR,Pimenta Partners,,0,Pimenta
76,JKFDGRCM,GB94XAVF65857461042162,GR,Pimenta Partners,,0,Pimenta
77,JKFDGRCM,GB94XAVF65857461042162,GR,Pimenta Partners,,0,Pimenta
78,JKFDGRCM,GB94XAVF65857461042162,GR,Pimenta. Pts.,,0,Pimenta
79,JKFDGRCM,GB94XAVF65857461042162,GR,"Pimenta,Pts.",,0,Pimenta
80,JKFDGRCM,GB94XAVF65857461042162,GR,Pimenta Partners,,0,Pimenta
81,EYYDSTSN,NL34WLBY6986814552,ST,"Thompson, Farrell and Ford",,1,"Thompson, Farrell and Ford"
82,EYYDSTSN,NL34WLBY6986814552,ST,"Thompson, Farrell Inds. Ford","BR04 9UX,West Charles",1,"Thompson, Farrell and Ford"
83,EYYDSTSN,NL34WLBY6986814552,ST,"Thompson, Farrell Ford","7,Williams fields-West Charles BR04 9UX",1,"Thompson, Farrell and Ford"
84,EYYDSTSN,NL34WLBY6986814552,ST,"Thompson, Farrell Ind. Ford",,1,"Thompson, Farrell and Ford"
85,EYYDSTSN,NL34WLBY6986814552,ST,"Thompson, Farrell",,1,"Thompson, Farrell and Ford"
86,EYYDSTSN,NL34WLBY6986814552,ST,"Thompson, Farrell Inds. Ford",,1,"Thompson, Farrell and Ford"
87,EYYDSTSN,NL34WLBY6986814552,ST,"Thompson, Farrell Inds.- Ford",Williams fields  7 West Charles United Kingdom,1,"Thompson, Farrell and Ford"
88,EYYDSTSN,NL34WLBY6986814552,ST,Bell Group,,1,Bell Group
89,EYYDSTSN,NL34WLBY6986814552,ST,Bell Gr. S.c.a.r.l,,1,Bell Group
90,EYYDSTSN,NL34WLBY6986814552,ST,Bell,,1,Bell Group
91,EYYDSTSN,NL34WLBY6986814552,ST,Bell  Group S.c.a.r.l.,,1,Bell Group
92,EYYDSTSN,NL34WLBY6986814552,ST,Bell Group,"Marion river,North Charlotte GB",1,Bell Group
93,EYYDSTSN,NL34WLBY6986814552,ST,Bell Group S.c.a.r.l.,,1,Bell Group
94,EYYDSTSN,NL34WLBY6986814552,ST,Bell - Gp. S.c.a.r.l,,1,Bell Group
95,EYYDSTSN,NL34WLBY6986814552,ST,Bell Group,"Studio 4  Marion river  North Charlotte,N3T 7FR",1,Bell Group
96,BTMNLSLO,NL34BNSM1928407106,LS,Camargo S.A.,Trev,0,Camargo S.A.
97,BTMNLSLO,NL34BNSM1928407106,LS,Camargo,,0,Camargo S.A.
98,BTMNLSLO,NL34BNSM1928407106,LS,Camargo S.a.,,0,Camargo S.A.
99,BTMNLSLO,NL34BNSM1928407106,LS,Camargo- SA,,0,Camargo S.A.
100,BTMNLSLO,NL34BNSM1928407106,LS,Camargo SpA ,. .  ..,0,Camargo S.A.
101,BTMNLSLO,NL34BNSM1928407106,LS,Camargo S.a.,,0,Camargo S.A.
102,BTMNLSLO,NL34BNSM1928407106,LS,Camargo SA,,0,Camargo S.A.
103,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA,,0,Martucci SPA
104,INMFHKKJ,FR2246706438152929511598941,HK,Martucci,,0,Martucci SPA
105,INMFHKKJ,FR2246706438152929511598941,HK,Martucci,Via Olivetti  Piano 7 Bisaccia Nuova Italia,0,Martucci SPA
106,INMFHKKJ,FR2246706438152929511598941,HK,Martucci S.a. Incorporated,,0,Martucci SPA
107,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA Inc,,0,Martucci SPA
108,INMFHKKJ,FR2246706438152929511598941,HK,"Martucci,",,0,Martucci SPA
109,INMFHKKJ,FR2246706438152929511598941,HK,"Martucci SPA,",,0,Martucci SPA
110,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA Inc.,,0,Martucci SPA
111,INMFHKKJ,FR2246706438152929511598941,HK,Martucci S.P.A. Incorporated,,0,Martucci SPA
112,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA Inc,,0,Martucci SPA
113,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA Incorporated,Biaccia Nuova IT,0,Martucci SPA
114,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA Inc.,,0,Martucci SPA
115,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SpA  Incorporated,Piano 7 Via Olivetti Bisaccia uova,0,Martucci SPA
116,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SpA /Incorporated,"Via Olivetti/Piano 7,Bisaccia Nuova  Italia",0,Martucci SPA
117,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA Inc,,0,Martucci SPA
118,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA Inc.,Piano 7 Via Olivetti-Bisaccia Nuova,0,Martucci SPA
119,INMFHKKJ,FR2246706438152929511598941,HK,Martucci SPA,,0,Martucci SPA
120,ZTAPKZHT,IT53P5248945907725059869222,KZ,Fogaça,,1,Fogaça
121,ZTAPKZHT,IT53P5248945907725059869222,KZ,Fogaça.,. .,1,Fogaça
122,ZTAPKZHT,IT53P5248945907725059869222,KZ,Fogaça Company,,1,Fogaça
123,ZTAPKZHT,IT53P5248945907725059869222,KZ,Fogaça Company,,1,Fogaça
124,ZTAPKZHT,IT53P5248945907725059869222,KZ,Fogaça,,1,Fogaça
125,ZTAPKZHT,IT53P5248945907725059869222,KZ,Fogaça Comp.,Lago de Mendonça-RN/Jaraguá  RN Brazil,1,Fogaça
126,ZTAPKZHT,IT53P5248945907725059869222,KZ,Pacheco,,1,Pacheco
127,ZTAPKZHT,IT53P5248945907725059869222,KZ,Melo,Avenida Araújo BA-São Paulo (BA) BR,1,Melo
128,ZTAPKZHT,IT53P5248945907725059869222,KZ,Melo,,1,Melo
129,ZTAPKZHT,IT53P5248945907725059869222,KZ,Vargas,,1,Vargas
130,ZTAPKZHT,IT53P5248945907725059869222,KZ,Vargas P.L.C,,1,Vargas
131,ZTAPKZHT,IT53P5248945907725059869222,KZ,Vargas Castro Ltda.,Alpes BR,1,Vargas Castro Ltda.
132,ZTAPKZHT,IT53P5248945907725059869222,KZ,Ferreira Rezende - ME,"Trevo de Mendonça  MT,Bernadete,(MT) Brazil",1,Ferreira Rezende - ME
133,ZTAPKZHT,IT53P5248945907725059869222,KZ,Ferreira Rezende-   ME,,1,Ferreira Rezende - ME
134,QGUZPYLX,IT33D5758848662011490158450,PY,Godard,X X X X,1,Godard
135,QGUZPYLX,IT33D5758848662011490158450,PY,Lefort Petit S.A.R.L.,,1,Lefort Petit S.A.R.L.
136,QGUZPYLX,IT33D5758848662011490158450,PY,De Sousa S.A.,,1,De Sousa S.A.
137,QGUZPYLX,IT33D5758848662011490158450,PY,De- Sousa S.a.s.,"rue de Mary 125 Sainte Geneviève,Sainte Geneviève  FR",1,De Sousa S.A.
138,QGUZPYLX,IT33D5758848662011490158450,PY,De Sousa - S.U.,"rue de Mary 125 Sainte Geneviève/Sainte Geneviève,France",1,De Sousa S.A.
139,QGUZPYLX,IT33D5758848662011490158450,PY,De Sousa,Sainte Geneviève France,1,De Sousa S.A.
140,QGUZPYLX,IT33D5758848662011490158450,PY,De  Sousa S.C.,,1,De Sousa S.A.
141,QGUZPYLX,IT33D5758848662011490158450,PY,De Sousa,,1,De Sousa S.A.
142,QGUZPYLX,IT33D5758848662011490158450,PY,Dufour SA,31623 GalletVille,1,Dufour SA
143,QGUZPYLX,IT33D5758848662011490158450,PY,Munoz et Fils,,1,Munoz et Fils
144,QGUZPYLX,IT33D5758848662011490158450,PY,Boulay,,1,Boulay
145,QGUZPYLX,IT33D5758848662011490158450,PY,Picard SARL,rue Théodore Vaillant  Carler  Carlier France,1,Picard SARL
146,QGUZPYLX,IT33D5758848662011490158450,PY,Picard SARL,Carlier rue Théodore aillant  Carlier,1,Picard SARL
147,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder Peters,Port Lori,0,Schroeder-Peters
148,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder .Peters- Group,,0,Schroeder-Peters
149,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder. Peters/Grp,"Erica Plaza Apt. 660,84694 77150,Port Lori WY  United States",0,Schroeder-Peters
150,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder.Peters. Group,,0,Schroeder-Peters
151,PUOOCRYO,NL72UBPM4402910077,CR,"Schroeder,Peters/Grp.",* * * *,0,Schroeder-Peters
152,PUOOCRYO,NL72UBPM4402910077,CR,"Schroeder.Peters,",Erica Plaza Apt. 660  84694 77150  Port Loi WY  United States,0,Schroeder-Peters
153,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder-Peters.,Erica Plaza Apt. 660  84694 77150/Port Lori United States,0,Schroeder-Peters
154,PUOOCRYO,NL72UBPM4402910077,CR,"Schroeder-Peters,Group",,0,Schroeder-Peters
155,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder.Peters. Grp,,0,Schroeder-Peters
156,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder - Peters. Group,,0,Schroeder-Peters
157,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder - Peters-,,0,Schroeder-Peters
158,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder.Peters- Grp,,0,Schroeder-Peters
159,PUOOCRYO,NL72UBPM4402910077,CR,"Schroeder,Peters - Grp.",,0,Schroeder-Peters
160,PUOOCRYO,NL72UBPM4402910077,CR,"Schroeder-  Peters,",,0,Schroeder-Peters
161,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder.Peters.Grp,Erica Plaza Apt. 66084694 77150 Port Lori United States,0,Schroeder-Peters
162,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder - Peters/Group,,0,Schroeder-Peters
163,PUOOCRYO,NL72UBPM4402910077,CR,Schroeder - Peters-,# ##  #,0,Schroeder-Peters
164,RBABBNEV,GB91GFQC94967205304387,BN,Lebon S.A.R.L.,3/chemin Thibaut Salmon  45356 Durand-sur-Diallo,1,Lebon S.A.R.L.
165,RBABBNEV,GB91GFQC94967205304387,BN,Grondin Boutin SA,,1,Grondin Boutin SA
166,RBABBNEV,GB91GFQC94967205304387,BN,Grondin Boutin,"chemin Rossi,8 Pineaunec-Pineaunec/France",1,Grondin Boutin SA
167,RBABBNEV,GB91GFQC94967205304387,BN,Grondin Boutin,,1,Grondin Boutin SA
168,RBABBNEV,GB91GFQC94967205304387,BN,Grondin Boutin S.c.,,1,Grondin Boutin SA
169,RBABBNEV,GB91GFQC94967205304387,BN,Grondin Boutin,,1,Grondin Boutin SA
170,RBABBNEV,GB91GFQC94967205304387,BN,Grondin Boutin,,1,Grondin Boutin SA
171,RBABBNEV,GB91GFQC94967205304387,BN,Grondin Boutin,France,1,Grondin Boutin SA
172,RBABBNEV,GB91GFQC94967205304387,BN,Grondin Boutin,,1,Grondin Boutin SA
173,RBABBNEV,GB91GFQC94967205304387,BN,Rodriguez,,1,Rodriguez
174,RBABBNEV,GB91GFQC94967205304387,BN,Gaudin,,1,Gaudin
175,HPZQIRVV,GB30HXXL95453636572916,IR,Austermühle Dippel Stiftung & Co. KG,,1,Austermühle Dippel Stiftung & Co. KG
176,HPZQIRVV,GB30HXXL95453636572916,IR,Gertz,,1,Gertz
177,HPZQIRVV,GB30HXXL95453636572916,IR,Gertz Inds.,,1,Gertz
178,HPZQIRVV,GB30HXXL95453636572916,IR,Gertz Industries,,1,Gertz
179,HPZQIRVV,GB30HXXL95453636572916,IR,Gertz Inds.,,1,Gertz
180,HPZQIRVV,GB30HXXL95453636572916,IR,Gertz,,1,Gertz
181,HPZQIRVV,GB30HXXL95453636572916,IR,Gertz Industries,Edward-Dörr-Platz  9/3/28501  Roth,1,Gertz
182,HPZQIRVV,GB30HXXL95453636572916,IR,Schomber GmbH & Co. OHG,"Euskirchen,Neureutherstr. Euskirchen",1,Schomber GmbH & Co. OHG
183,HPZQIRVV,GB30HXXL95453636572916,IR,Biggen,Schleiz Scheelweg Schleiz,1,Biggen
184,EORIBZIM,IT09U3566198552905874638531,BZ,Petralli-Eco SPA,,1,Petralli-Eco SPA
185,EORIBZIM,IT09U3566198552905874638531,BZ,Tiepolo-Bonolis s.r.l.,Incrocio Cendron  Paderno Dugnano,1,Tiepolo-Bonolis s.r.l.
186,MVVKPYTM,ES2171905723959681185071,PY,Vidal,,0,Vidal
187,MVVKPYTM,ES2171905723959681185071,PY,Vidal,,0,Vidal
188,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.d.f.,,0,Vidal
189,MVVKPYTM,ES2171905723959681185071,PY,Vidal.,,0,Vidal
190,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.D.F.,,0,Vidal
191,MVVKPYTM,ES2171905723959681185071,PY,Vidal,rue de Costa 896 Diaz Diaz France,0,Vidal
192,MVVKPYTM,ES2171905723959681185071,PY,Vidal,896 Diaz-rue de Costa/Diaz,0,Vidal
193,MVVKPYTM,ES2171905723959681185071,PY,Vidal/S.d.f.,,0,Vidal
194,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.D.F,,0,Vidal
195,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.d.f.,Diaz France,0,Vidal
196,MVVKPYTM,ES2171905723959681185071,PY,Vidal SDF,56495/Diaz,0,Vidal
197,MVVKPYTM,ES2171905723959681185071,PY,"Vidal,S.D.F.",896-rue de Costa-56495 Diaz,0,Vidal
198,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.D.F,,0,Vidal
199,MVVKPYTM,ES2171905723959681185071,PY,Vidal,France,0,Vidal
200,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.D.F.,,0,Vidal
201,MVVKPYTM,ES2171905723959681185071,PY,Vidal,,0,Vidal
202,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.D.F.,France,0,Vidal
203,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.d.f,,0,Vidal
204,MVVKPYTM,ES2171905723959681185071,PY,Vidal,rue de Costa/896 Diaz Diaz FR,0,Vidal
205,MVVKPYTM,ES2171905723959681185071,PY,Vidal S.D.F.,896  rue de Costa 56495 Diaz,0,Vidal
206,ADPXSDCL,GB91AUNA07466758542259,SD,van der Noot & Scholten,,0,van der Noot & Scholten
207,ADPXSDCL,GB91AUNA07466758542259,SD,van der Noot & .Scholten,Meerlo Netherlands,0,van der Noot & Scholten
208,ADPXSDCL,GB91AUNA07466758542259,SD,van der Noot & Scholten,Meerlo NL,0,van der Noot & Scholten
209,ADPXSDCL,GB91AUNA07466758542259,SD,van der Noot &,,0,van der Noot & Scholten
210,ADPXSDCL,GB91AUNA07466758542259,SD,van der Noot Scholten,Phileinehof  MeerloMeerlo NL,0,van der Noot & Scholten
211,ADPXSDCL,GB91AUNA07466758542259,SD,van der Noot & Scholten,,0,van der Noot & Scholten
212,ADPXSDCL,GB91AUNA07466758542259,SD,van der- & Scholten,,0,van der Noot & Scholten
213,AIZNVUMO,DE78892520776565247746,VU,Hänel Liebelt GbR,,0,Hänel Liebelt GbR
214,AIZNVUMO,DE78892520776565247746,VU,Hänel  - Liebelt - GbR,,0,Hänel Liebelt GbR
215,AIZNVUMO,DE78892520776565247746,VU,Hänel-  Liebelt. GbR,,0,Hänel Liebelt GbR
216,AIZNVUMO,DE78892520776565247746,VU,Hänel-Liebelt .GbR,"AumannplatzEisenhüttenstadt Eisenhüttenstadt,DE",0,Hänel Liebelt GbR
217,AIZNVUMO,DE78892520776565247746,VU,Hänel .Liebelt,,0,Hänel Liebelt GbR
218,AIZNVUMO,DE78892520776565247746,VU,Hänel .Liebelt-GbR,,0,Hänel Liebelt GbR
219,AIZNVUMO,DE78892520776565247746,VU,Hänel-Liebelt,-  - --,0,Hänel Liebelt GbR
220,AIZNVUMO,DE78892520776565247746,VU,"Hänel,Liebelt. GbR",Aumannplatz 4/-49201 Eisenhüttenstadt,0,Hänel Liebelt GbR
221,AIZNVUMO,DE78892520776565247746,VU,Hänel - Liebelt-GbR,Germany,0,Hänel Liebelt GbR
222,AIZNVUMO,DE78892520776565247746,VU,Hänel - Liebelt-GbR,Aumannplatz 4/6 49201  Eisenhüttenstadt,0,Hänel Liebelt GbR
223,AIZNVUMO,DE78892520776565247746,VU,Hänel - Liebelt.GbR,,0,Hänel Liebelt GbR
224,AIZNVUMO,DE78892520776565247746,VU,"Hänel. Liebelt,GbR",,0,Hänel Liebelt GbR
225,AIZNVUMO,DE78892520776565247746,VU,Hänel.Liebelt.  GbR,Aumannplatz-Eisenhüttenstadt  Eisenhüttenstadt Germany,0,Hänel Liebelt GbR
226,AIZNVUMO,DE78892520776565247746,VU,Hänel .Liebelt- GbR,Aumannplatz 4/649201 Eisenhüttenstadt,0,Hänel Liebelt GbR
227,AIZNVUMO,DE78892520776565247746,VU,Hänel. Liebelt-GbR,,0,Hänel Liebelt GbR
228,AIZNVUMO,DE78892520776565247746,VU,Hänel .Liebelt - GbR,49201 Eisenhüttenstadt,0,Hänel Liebelt GbR
229,AIZNVUMO,DE78892520776565247746,VU,"Hänel,Liebelt- GbR",,0,Hänel Liebelt GbR
230,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G.,,0,Matthäi e.G.
231,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G. S.A.R.L.,Bettina-Radisch-Platz  Schongau-Schongau Germany,0,Matthäi e.G.
232,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G. S.A.R.L.,,0,Matthäi e.G.
233,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G.,,0,Matthäi e.G.
234,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G. S.C.A.R.L,,0,Matthäi e.G.
235,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G. S.c.a.r.l,Germany,0,Matthäi e.G.
236,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G.,"Bettina-Radisch-Platz Shongau,Schongau Germany",0,Matthäi e.G.
237,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G.,,0,Matthäi e.G.
238,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G.,Bettina-Radisch-Platz  SchongauSchongau Germany,0,Matthäi e.G.
239,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G. S.C.A.R.L,,0,Matthäi e.G.
240,YBZEIMHK,IT85E5928713634076862095676,IM,"Matthäi,e.G. S.C.A.R.L","Schongau  Bettina-Radisch-Platz,Schongau",0,Matthäi e.G.
241,YBZEIMHK,IT85E5928713634076862095676,IM,Matthäi e.G.-,,0,Matthäi e.G.
242,HSTOTGRU,FR0566236880108399324512643,TG,van Tours & Mansveld,,0,van Tours & Mansveld
243,HSTOTGRU,FR0566236880108399324512643,TG,van .Tours &/Mansveld,&,0,van Tours & Mansveld
244,HSTOTGRU,FR0566236880108399324512643,TG,van .Tours/&- Mansveld,,0,van Tours & Mansveld
245,HSTOTGRU,FR0566236880108399324512643,TG,van .Tours & Mansveld,Netherlands,0,van Tours & Mansveld
246,HSTOTGRU,FR0566236880108399324512643,TG,van - Tours & Mansveld,Netherlands,0,van Tours & Mansveld
247,HSTOTGRU,FR0566236880108399324512643,TG,van Tours - Mansveld,Cornelispad/De Knipe De Knipe Netherlands,0,van Tours & Mansveld
248,HSTOTGRU,FR0566236880108399324512643,TG,"van,Tours & Mansveld",,0,van Tours & Mansveld
